Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50105	BT-20	10007-101-1	AZD8055	0.37	uM	LJP6	72	hr	1097	1116	3769	0.2962	0.0071
50105	BT-20	10164-101-1	AZD8330	0.37	uM	LJP5	72	hr	1097	2988	3769	0.7928	0.7077
50105	BT-20	10067-101-1	Barasertib	0.37	uM	LJP5	72	hr	1097	2041	3769	0.5415	0.3533
50105	BT-20	10041-101-1	BI-2536	0.37	uM	LJP6	72	hr	1097	800	3769	0.2123	-0.1111
50105	BT-20	10028-102-1	BMS345541	0.37	uM	LJP6	72	hr	1097	3237	3769	0.8588	0.8008
50105	BT-20	10132-101-1	SNS-032	0.37	uM	LJP6	72	hr	1097	691	3769	0.1833	-0.1520
50105	BT-20	10234-101-1	GDC-0980	0.37	uM	LJP5	72	hr	1097	868	3769	0.2304	-0.0855
50105	BT-20	10122-101-1	NVP-AEW541	0.37	uM	LJP5	72	hr	1097	3860	3769	1.0240	1.0339
50105	BT-20	10046-101-1	SB590885	0.37	uM	LJP5	72	hr	1097	3951	3769	1.0482	1.0680
50105	BT-20	10190-101-1	PIK-93	0.37	uM	LJP5	72	hr	1097	3878	3769	1.0288	1.0406
50105	BT-20	10031-101-1	KIN001-043	0.37	uM	LJP6	72	hr	1097	3628	3769	0.9626	0.9473
50105	BT-20	10233-101-1	Alpelisib	0.37	uM	LJP5	72	hr	1097	2957	3769	0.7845	0.6961
50105	BT-20	10161-101-1	Luminespib	0.37	uM	LJP5	72	hr	1097	1128	3769	0.2994	0.0118
50105	BT-20	10045-101-1	A443654	0.37	uM	LJP6	72	hr	1097	728	3769	0.1933	-0.1379
50105	BT-20	10063-102-1	OSI-027	0.37	uM	LJP6	72	hr	1097	2380	3769	0.6314	0.4800
50105	BT-20	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	1097	2986	3769	0.7922	0.7069
50105	BT-20	10017-101-1	HG-6-64-01	0.37	uM	LJP6	72	hr	1097	2594	3769	0.6882	0.5602
50105	BT-20	10039-101-1	WH-4-025	0.37	uM	LJP5	72	hr	1097	2814	3769	0.7467	0.6427
50105	BT-20	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	1097	2672	3769	0.7089	0.5894
50105	BT-20	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	1097	1323	3769	0.3512	0.0847
50105	BT-20	10177-101-1	Brivanib	0.37	uM	LJP5	72	hr	1097	3699	3769	0.9813	0.9736
50105	BT-20	10147-101-1	Buparlisib	0.37	uM	LJP5	72	hr	1097	1950	3769	0.5175	0.3194
50105	BT-20	10055-101-1	BX-912	0.37	uM	LJP5	72	hr	1097	3616	3769	0.9594	0.9427
50105	BT-20	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	1097	3100	3769	0.8224	0.7495
50105	BT-20	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	1097	3235	3769	0.8584	0.8002
50105	BT-20	10025-101-1	CGP60474	0.37	uM	LJP5	72	hr	1097	716	3769	0.1900	-0.1426
50105	BT-20	10025-101-1	CGP60474	0.37	uM	LJP6	72	hr	1097	643	3769	0.1707	-0.1699
50105	BT-20	10180-101-1	CHIR-99021	0.37	uM	LJP6	72	hr	1097	3245	3769	0.8609	0.8037
50105	BT-20	10010-101-1	CP724714	0.37	uM	LJP5	72	hr	1097	3643	3769	0.9665	0.9528
50105	BT-20	10009-101-1	CP466722	0.37	uM	LJP5	72	hr	1097	3786	3769	1.0044	1.0062
50105	BT-20	10027-101-1	Crizotinib	0.37	uM	LJP5	72	hr	1097	3267	3769	0.8668	0.8121
50105	BT-20	10140-101-1	Momelotinib	0.37	uM	LJP5	72	hr	1097	3474	3769	0.9216	0.8894
50105	BT-20	10020-101-1	Dasatinib	0.37	uM	LJP5	72	hr	1097	1463	3769	0.3881	0.1369
50105	BT-20	10020-101-1	Dasatinib	0.37	uM	LJP6	72	hr	1097	1109	3769	0.2943	0.0045
50105	BT-20	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	1097	1624	3769	0.4310	0.1974
50105	BT-20	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	1097	4103	3769	1.0886	1.1249
50105	BT-20	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	1097	3329	3769	0.8832	0.8353
50105	BT-20	10157-101-1	Foretinib	0.37	uM	LJP5	72	hr	1097	1634	3769	0.4335	0.2009
50105	BT-20	10040-101-1	R406	0.37	uM	LJP6	72	hr	1097	3464	3769	0.9191	0.8859
50105	BT-20	10047-101-1	GDC-0941	0.37	uM	LJP6	72	hr	1097	1857	3769	0.4927	0.2844
50105	BT-20	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1097	3297	3769	0.8748	0.8234
50105	BT-20	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1097	1091	3769	0.2895	-0.0022
50105	BT-20	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1097	952	3769	0.2527	-0.0541
50105	BT-20	10172-101-1	GSK1059615	0.37	uM	LJP5	72	hr	1097	1427	3769	0.3787	0.1235
50105	BT-20	10172-101-1	GSK1059615	0.37	uM	LJP6	72	hr	1097	1796	3769	0.4766	0.2617
50105	BT-20	10134-101-1	GSK1904529A	0.37	uM	LJP6	72	hr	1097	3352	3769	0.8893	0.8439
50105	BT-20	10146-101-1	Omipalisib	0.37	uM	LJP6	72	hr	1097	608	3769	0.1615	-0.1828
50105	BT-20	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	1097	2343	3769	0.6217	0.4663
50105	BT-20	10014-101-1	GW843682X	0.37	uM	LJP6	72	hr	1097	1471	3769	0.3904	0.1401
50105	BT-20	10015-101-1	HG-5-113-01	0.37	uM	LJP5	72	hr	1097	3391	3769	0.8998	0.8586
50105	BT-20	10016-101-1	HG-5-88-01	0.37	uM	LJP6	72	hr	1097	3375	3769	0.8955	0.8526
50105	BT-20	10023-103-1	Imatinib	0.37	uM	LJP6	72	hr	1097	3668	3769	0.9732	0.9621
50105	BT-20	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1097	1983	3769	0.5261	0.3315
50105	BT-20	10019-101-1	JW-7-24-1	0.37	uM	LJP6	72	hr	1097	2874	3769	0.7626	0.6651
50105	BT-20	10051-104-1	Lapatinib	0.37	uM	LJP6	72	hr	1097	3373	3769	0.8950	0.8519
50105	BT-20	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1097	3201	3769	0.8493	0.7874
50105	BT-20	10182-101-1	Linifanib	0.37	uM	LJP6	72	hr	1097	3801	3769	1.0083	1.0118
50105	BT-20	10135-101-1	Linsitinib	0.37	uM	LJP5	72	hr	1097	3689	3769	0.9787	0.9700
50105	BT-20	10479-102-1	Mitoxantrone	0.37	uM	LJP5	72	hr	1097	917	3769	0.2433	-0.0675
50105	BT-20	10479-102-1	Mitoxantrone	0.37	uM	LJP6	72	hr	1097	994	3769	0.2638	-0.0385
50105	BT-20	10057-102-1	MK2206	0.37	uM	LJP6	72	hr	1097	2365	3769	0.6276	0.4747
50105	BT-20	10018-101-1	Neratinib	0.37	uM	LJP5	72	hr	1097	2260	3769	0.5997	0.4354
50105	BT-20	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1097	3882	3769	1.0300	1.0423
50105	BT-20	10151-101-1	Nintedanib	0.37	uM	LJP6	72	hr	1097	2822	3769	0.7487	0.6455
50105	BT-20	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	1097	3837	3769	1.0179	1.0252
50105	BT-20	10232-101-1	BEZ235	0.37	uM	LJP5	72	hr	1097	1053	3769	0.2795	-0.0163
50105	BT-20	10024-101-1	NVP-TAE684	0.37	uM	LJP6	72	hr	1097	3483	3769	0.9242	0.8930
50105	BT-20	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	1097	1717	3769	0.4556	0.2320
50105	BT-20	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	1097	2909	3769	0.7717	0.6780
50105	BT-20	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	1097	2795	3769	0.7416	0.6354
50105	BT-20	10026-101-1	PD173074	0.37	uM	LJP6	72	hr	1097	3935	3769	1.0439	1.0619
50105	BT-20	10048-101-1	PD184352	0.37	uM	LJP5	72	hr	1097	3992	3769	1.0590	1.0832
50105	BT-20	10159-101-1	Pelitinib	0.37	uM	LJP5	72	hr	1097	3066	3769	0.8135	0.7369
50105	BT-20	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	1097	1739	3769	0.4615	0.2404
50105	BT-20	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	1097	3698	3769	0.9810	0.9732
50105	BT-20	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	1097	2938	3769	0.7796	0.6891
50105	BT-20	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	1097	3894	3769	1.0330	1.0466
50105	BT-20	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	1097	1454	3769	0.3858	0.1336
50105	BT-20	10126-101-1	PI103	0.37	uM	LJP6	72	hr	1097	1232	3769	0.3268	0.0504
50105	BT-20	10049-101-1	PLX-4720	0.37	uM	LJP5	72	hr	1097	3516	3769	0.9328	0.9053
50105	BT-20	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	1097	2343	3769	0.6217	0.4664
50105	BT-20	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	1097	1197	3769	0.3176	0.0375
50105	BT-20	10480-101-1	Radicicol	0.37	uM	LJP5	72	hr	1097	1447	3769	0.3840	0.1310
50105	BT-20	10480-101-1	Radicicol	0.37	uM	LJP6	72	hr	1097	1288	3769	0.3419	0.0716
50105	BT-20	10001-101-1	Seliciclib	0.37	uM	LJP5	72	hr	1097	3440	3769	0.9127	0.8768
50105	BT-20	10138-105-1	Ruxolitinib	0.37	uM	LJP5	72	hr	1097	3655	3769	0.9698	0.9574
50105	BT-20	10148-101-1	XL147	0.37	uM	LJP5	72	hr	1097	4153	3769	1.1017	1.1435
50105	BT-20	10032-101-1	Saracatinib	0.37	uM	LJP6	72	hr	1097	3174	3769	0.8421	0.7773
50105	BT-20	10056-101-1	Selumetinib	0.37	uM	LJP6	72	hr	1097	3537	3769	0.9385	0.9132
50105	BT-20	10052-101-1	Sirolimus	0.37	uM	LJP6	72	hr	1097	2186	3769	0.5800	0.4076
50105	BT-20	10008-101-1	Sorafenib	0.37	uM	LJP6	72	hr	1097	3050	3769	0.8091	0.7307
50105	BT-20	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	1097	3913	3769	1.0381	1.0538
50105	BT-20	10141-101-1	TG 101348	0.37	uM	LJP5	72	hr	1097	3539	3769	0.9388	0.9137
50105	BT-20	10171-101-1	TGX221	0.37	uM	LJP5	72	hr	1097	3823	3769	1.0143	1.0201
50105	BT-20	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	1097	1006	3769	0.2669	-0.0341
50105	BT-20	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	1097	771	3769	0.2046	-0.1220
50105	BT-20	10021-101-1	Tozasertib	0.37	uM	LJP5	72	hr	1097	1196	3769	0.3173	0.0370
50105	BT-20	10142-101-1	Trametinib	0.37	uM	LJP5	72	hr	1097	2861	3769	0.7591	0.6601
50105	BT-20	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	1097	3565	3769	0.9458	0.9236
50105	BT-20	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	1097	3582	3769	0.9504	0.9301
50105	BT-20	10481-101-1	Withaferin A	0.37	uM	LJP5	72	hr	1097	2794	3769	0.7414	0.6352
50105	BT-20	10481-101-1	Withaferin A	0.37	uM	LJP6	72	hr	1097	2260	3769	0.5996	0.4352
50105	BT-20	10064-101-1	WYE-125132	0.37	uM	LJP6	72	hr	1097	1319	3769	0.3501	0.0832
50105	BT-20	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	1097	1143	3769	0.3032	0.0171
50105	BT-20	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	1097	2621	3769	0.6953	0.5702
50105	BT-20	10149-102-1	Y39983	0.37	uM	LJP6	72	hr	1097	3468	3769	0.9202	0.8874
50105	BT-20	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	1097	3692	3769	0.9796	0.9712
50105	BT-20	10053-101-1	ZSTK474	0.37	uM	LJP6	72	hr	1097	1979	3769	0.5250	0.3300
50105	BT-20	10133-101-1	Afatinib	1.11	uM	LJP6	72	hr	1097	3152	3769	0.8364	0.7692
50105	BT-20	10035-101-1	Sigma A6730	1.11	uM	LJP5	72	hr	1097	3335	3769	0.8849	0.8376
50105	BT-20	10011-101-1	Alvocidib	1.11	uM	LJP6	72	hr	1097	612	3769	0.1624	-0.1816
50105	BT-20	10004-101-1	AT-7519	1.11	uM	LJP6	72	hr	1097	588	3769	0.1560	-0.1906
50105	BT-20	10158-101-1	AZD 5438	1.11	uM	LJP6	72	hr	1097	1022	3769	0.2712	-0.0280
50105	BT-20	10059-101-1	AZD-6482	1.11	uM	LJP5	72	hr	1097	2110	3769	0.5599	0.3792
50105	BT-20	10006-101-1	AZD7762	1.11	uM	LJP6	72	hr	1097	1307	3769	0.3467	0.0785
50105	BT-20	10007-101-1	AZD8055	1.11	uM	LJP6	72	hr	1097	1050	3769	0.2786	-0.0177
50105	BT-20	10164-101-1	AZD8330	1.11	uM	LJP5	72	hr	1097	2914	3769	0.7730	0.6799
50105	BT-20	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	1097	1795	3769	0.4764	0.2614
50105	BT-20	10041-101-1	BI-2536	1.11	uM	LJP6	72	hr	1097	916	3769	0.2432	-0.0676
50105	BT-20	10028-102-1	BMS345541	1.11	uM	LJP6	72	hr	1097	2809	3769	0.7454	0.6408
50105	BT-20	10132-101-1	SNS-032	1.11	uM	LJP6	72	hr	1097	727	3769	0.1930	-0.1383
50105	BT-20	10234-101-1	GDC-0980	1.11	uM	LJP5	72	hr	1097	832	3769	0.2207	-0.0993
50105	BT-20	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	1097	3734	3769	0.9907	0.9868
50105	BT-20	10046-101-1	SB590885	1.11	uM	LJP5	72	hr	1097	3893	3769	1.0328	1.0463
50105	BT-20	10190-101-1	PIK-93	1.11	uM	LJP5	72	hr	1097	3501	3769	0.9288	0.8995
50105	BT-20	10031-101-1	KIN001-043	1.11	uM	LJP6	72	hr	1097	3817	3769	1.0126	1.0178
50105	BT-20	10233-101-1	Alpelisib	1.11	uM	LJP5	72	hr	1097	2083	3769	0.5527	0.3690
50105	BT-20	10161-101-1	Luminespib	1.11	uM	LJP5	72	hr	1097	1155	3769	0.3064	0.0216
50105	BT-20	10045-101-1	A443654	1.11	uM	LJP6	72	hr	1097	493	3769	0.1308	-0.2261
50105	BT-20	10063-102-1	OSI-027	1.11	uM	LJP6	72	hr	1097	2102	3769	0.5577	0.3761
50105	BT-20	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	1097	3136	3769	0.8321	0.7632
50105	BT-20	10017-101-1	HG-6-64-01	1.11	uM	LJP6	72	hr	1097	2050	3769	0.5440	0.3568
50105	BT-20	10039-101-1	WH-4-025	1.11	uM	LJP5	72	hr	1097	1958	3769	0.5194	0.3221
50105	BT-20	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	1097	2177	3769	0.5777	0.4043
50105	BT-20	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	1097	1389	3769	0.3685	0.1092
50105	BT-20	10177-101-1	Brivanib	1.11	uM	LJP5	72	hr	1097	3575	3769	0.9485	0.9273
50105	BT-20	10147-101-1	Buparlisib	1.11	uM	LJP5	72	hr	1097	1147	3769	0.3044	0.0187
50105	BT-20	10055-101-1	BX-912	1.11	uM	LJP5	72	hr	1097	3619	3769	0.9602	0.9439
50105	BT-20	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	1097	2953	3769	0.7835	0.6946
50105	BT-20	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	1097	819	3769	0.2174	-0.1039
50105	BT-20	10025-101-1	CGP60474	1.11	uM	LJP5	72	hr	1097	627	3769	0.1664	-0.1759
50105	BT-20	10025-101-1	CGP60474	1.11	uM	LJP6	72	hr	1097	538	3769	0.1427	-0.2093
50105	BT-20	10180-101-1	CHIR-99021	1.11	uM	LJP6	72	hr	1097	3370	3769	0.8942	0.8507
50105	BT-20	10010-101-1	CP724714	1.11	uM	LJP5	72	hr	1097	3148	3769	0.8353	0.7677
50105	BT-20	10009-101-1	CP466722	1.11	uM	LJP5	72	hr	1097	3862	3769	1.0247	1.0348
50105	BT-20	10027-101-1	Crizotinib	1.11	uM	LJP5	72	hr	1097	2992	3769	0.7938	0.7092
50105	BT-20	10140-101-1	Momelotinib	1.11	uM	LJP5	72	hr	1097	3047	3769	0.8083	0.7296
50105	BT-20	10020-101-1	Dasatinib	1.11	uM	LJP5	72	hr	1097	1399	3769	0.3713	0.1132
50105	BT-20	10020-101-1	Dasatinib	1.11	uM	LJP6	72	hr	1097	1052	3769	0.2793	-0.0167
50105	BT-20	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	1097	1582	3769	0.4198	0.1815
50105	BT-20	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	1097	3931	3769	1.0428	1.0604
50105	BT-20	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	1097	3165	3769	0.8398	0.7740
50105	BT-20	10157-101-1	Foretinib	1.11	uM	LJP5	72	hr	1097	1269	3769	0.3368	0.0645
50105	BT-20	10040-101-1	R406	1.11	uM	LJP6	72	hr	1097	3417	3769	0.9065	0.8681
50105	BT-20	10047-101-1	GDC-0941	1.11	uM	LJP6	72	hr	1097	1267	3769	0.3361	0.0635
50105	BT-20	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	1097	3142	3769	0.8336	0.7653
50105	BT-20	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	1097	1019	3769	0.2705	-0.0290
50105	BT-20	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	1097	963	3769	0.2555	-0.0502
50105	BT-20	10172-101-1	GSK1059615	1.11	uM	LJP5	72	hr	1097	596	3769	0.1583	-0.1873
50105	BT-20	10172-101-1	GSK1059615	1.11	uM	LJP6	72	hr	1097	775	3769	0.2058	-0.1203
50105	BT-20	10134-101-1	GSK1904529A	1.11	uM	LJP6	72	hr	1097	3323	3769	0.8817	0.8332
50105	BT-20	10146-101-1	Omipalisib	1.11	uM	LJP6	72	hr	1097	512	3769	0.1360	-0.2188
50105	BT-20	10128-101-1	GSK 690693	1.11	uM	LJP5	72	hr	1097	1964	3769	0.5210	0.3244
50105	BT-20	10014-101-1	GW843682X	1.11	uM	LJP6	72	hr	1097	1003	3769	0.2661	-0.0353
50105	BT-20	10015-101-1	HG-5-113-01	1.11	uM	LJP5	72	hr	1097	2722	3769	0.7222	0.6081
50105	BT-20	10016-101-1	HG-5-88-01	1.11	uM	LJP6	72	hr	1097	3264	3769	0.8660	0.8110
50105	BT-20	10023-103-1	Imatinib	1.11	uM	LJP6	72	hr	1097	3751	3769	0.9951	0.9931
50105	BT-20	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	1097	970	3769	0.2574	-0.0475
50105	BT-20	10019-101-1	JW-7-24-1	1.11	uM	LJP6	72	hr	1097	2370	3769	0.6288	0.4764
50105	BT-20	10051-104-1	Lapatinib	1.11	uM	LJP6	72	hr	1097	3576	3769	0.9488	0.9278
50105	BT-20	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	1097	2072	3769	0.5497	0.3648
50105	BT-20	10182-101-1	Linifanib	1.11	uM	LJP6	72	hr	1097	3843	3769	1.0196	1.0276
50105	BT-20	10135-101-1	Linsitinib	1.11	uM	LJP5	72	hr	1097	3603	3769	0.9560	0.9379
50105	BT-20	10479-102-1	Mitoxantrone	1.11	uM	LJP5	72	hr	1097	793	3769	0.2104	-0.1139
50105	BT-20	10479-102-1	Mitoxantrone	1.11	uM	LJP6	72	hr	1097	789	3769	0.2094	-0.1152
50105	BT-20	10057-102-1	MK2206	1.11	uM	LJP6	72	hr	1097	2027	3769	0.5378	0.3481
50105	BT-20	10018-101-1	Neratinib	1.11	uM	LJP5	72	hr	1097	2012	3769	0.5339	0.3426
50105	BT-20	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	1097	3875	3769	1.0280	1.0395
50105	BT-20	10151-101-1	Nintedanib	1.11	uM	LJP6	72	hr	1097	2889	3769	0.7664	0.6705
50105	BT-20	10061-101-1	NU7441	1.11	uM	LJP5	72	hr	1097	3731	3769	0.9900	0.9858
50105	BT-20	10232-101-1	BEZ235	1.11	uM	LJP5	72	hr	1097	1231	3769	0.3266	0.0500
50105	BT-20	10024-101-1	NVP-TAE684	1.11	uM	LJP6	72	hr	1097	2943	3769	0.7808	0.6908
50105	BT-20	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	1097	1542	3769	0.4091	0.1664
50105	BT-20	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	1097	2377	3769	0.6306	0.4789
50105	BT-20	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	1097	2340	3769	0.6209	0.4653
50105	BT-20	10026-101-1	PD173074	1.11	uM	LJP6	72	hr	1097	3944	3769	1.0465	1.0655
50105	BT-20	10048-101-1	PD184352	1.11	uM	LJP5	72	hr	1097	3802	3769	1.0087	1.0123
50105	BT-20	10159-101-1	Pelitinib	1.11	uM	LJP5	72	hr	1097	2763	3769	0.7331	0.6235
50105	BT-20	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	1097	1364	3769	0.3619	0.0999
50105	BT-20	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	1097	3713	3769	0.9851	0.9790
50105	BT-20	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	1097	2178	3769	0.5779	0.4046
50105	BT-20	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	1097	3722	3769	0.9875	0.9823
50105	BT-20	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	1097	1086	3769	0.2881	-0.0042
50105	BT-20	10126-101-1	PI103	1.11	uM	LJP6	72	hr	1097	1035	3769	0.2746	-0.0233
50105	BT-20	10049-101-1	PLX-4720	1.11	uM	LJP5	72	hr	1097	2883	3769	0.7648	0.6683
50105	BT-20	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	1097	2023	3769	0.5369	0.3467
50105	BT-20	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	1097	849	3769	0.2252	-0.0929
50105	BT-20	10480-101-1	Radicicol	1.11	uM	LJP5	72	hr	1097	1167	3769	0.3097	0.0262
50105	BT-20	10480-101-1	Radicicol	1.11	uM	LJP6	72	hr	1097	1214	3769	0.3221	0.0438
50105	BT-20	10001-101-1	Seliciclib	1.11	uM	LJP5	72	hr	1097	3081	3769	0.8175	0.7426
50105	BT-20	10138-105-1	Ruxolitinib	1.11	uM	LJP5	72	hr	1097	4001	3769	1.0614	1.0866
50105	BT-20	10148-101-1	XL147	1.11	uM	LJP5	72	hr	1097	3959	3769	1.0503	1.0709
50105	BT-20	10032-101-1	Saracatinib	1.11	uM	LJP6	72	hr	1097	2888	3769	0.7661	0.6701
50105	BT-20	10056-101-1	Selumetinib	1.11	uM	LJP6	72	hr	1097	3556	3769	0.9434	0.9202
50105	BT-20	10052-101-1	Sirolimus	1.11	uM	LJP6	72	hr	1097	2201	3769	0.5840	0.4132
50105	BT-20	10008-101-1	Sorafenib	1.11	uM	LJP6	72	hr	1097	3091	3769	0.8201	0.7462
50105	BT-20	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	1097	3539	3769	0.9389	0.9139
50105	BT-20	10141-101-1	TG 101348	1.11	uM	LJP5	72	hr	1097	3146	3769	0.8346	0.7667
50105	BT-20	10171-101-1	TGX221	1.11	uM	LJP5	72	hr	1097	4111	3769	1.0907	1.1279
50105	BT-20	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	1097	923	3769	0.2450	-0.0650
50105	BT-20	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	1097	644	3769	0.1708	-0.1696
50105	BT-20	10021-101-1	Tozasertib	1.11	uM	LJP5	72	hr	1097	1187	3769	0.3149	0.0336
50105	BT-20	10142-101-1	Trametinib	1.11	uM	LJP5	72	hr	1097	2759	3769	0.7321	0.6221
50105	BT-20	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	1097	3079	3769	0.8170	0.7418
50105	BT-20	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	1097	3454	3769	0.9164	0.8821
50105	BT-20	10481-101-1	Withaferin A	1.11	uM	LJP5	72	hr	1097	990	3769	0.2626	-0.0401
50105	BT-20	10481-101-1	Withaferin A	1.11	uM	LJP6	72	hr	1097	900	3769	0.2388	-0.0738
50105	BT-20	10064-101-1	WYE-125132	1.11	uM	LJP6	72	hr	1097	1252	3769	0.3323	0.0582
50105	BT-20	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	1097	727	3769	0.1929	-0.1386
50105	BT-20	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	1097	2396	3769	0.6357	0.4861
50105	BT-20	10149-102-1	Y39983	1.11	uM	LJP6	72	hr	1097	3260	3769	0.8650	0.8096
50105	BT-20	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	1097	2848	3769	0.7555	0.6552
50105	BT-20	10053-101-1	ZSTK474	1.11	uM	LJP6	72	hr	1097	1204	3769	0.3194	0.0399
50105	BT-20	10133-101-1	Afatinib	3.33	uM	LJP6	72	hr	1097	3253	3769	0.8631	0.8068
50105	BT-20	10035-101-1	Sigma A6730	3.33	uM	LJP5	72	hr	1097	3334	3769	0.8845	0.8370
50105	BT-20	10011-101-1	Alvocidib	3.33	uM	LJP6	72	hr	1097	635	3769	0.1685	-0.1729
50105	BT-20	10004-101-1	AT-7519	3.33	uM	LJP6	72	hr	1097	540	3769	0.1433	-0.2085
50105	BT-20	10158-101-1	AZD 5438	3.33	uM	LJP6	72	hr	1097	761	3769	0.2021	-0.1256
50105	BT-20	10059-101-1	AZD-6482	3.33	uM	LJP5	72	hr	1097	1442	3769	0.3827	0.1293
50105	BT-20	10006-101-1	AZD7762	3.33	uM	LJP6	72	hr	1097	750	3769	0.1991	-0.1298
50105	BT-20	10007-101-1	AZD8055	3.33	uM	LJP6	72	hr	1097	906	3769	0.2405	-0.0713
50105	BT-20	10164-101-1	AZD8330	3.33	uM	LJP5	72	hr	1097	3168	3769	0.8404	0.7749
50105	BT-20	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	1097	1512	3769	0.4012	0.1553
50105	BT-20	10041-101-1	BI-2536	3.33	uM	LJP6	72	hr	1097	875	3769	0.2321	-0.0832
50105	BT-20	10028-102-1	BMS345541	3.33	uM	LJP6	72	hr	1097	2738	3769	0.7264	0.6141
50105	BT-20	10132-101-1	SNS-032	3.33	uM	LJP6	72	hr	1097	740	3769	0.1963	-0.1337
50105	BT-20	10234-101-1	GDC-0980	3.33	uM	LJP5	72	hr	1097	785	3769	0.2084	-0.1166
50105	BT-20	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	1097	3891	3769	1.0323	1.0456
50105	BT-20	10046-101-1	SB590885	3.33	uM	LJP5	72	hr	1097	4026	3769	1.0681	1.0961
50105	BT-20	10190-101-1	PIK-93	3.33	uM	LJP5	72	hr	1097	3007	3769	0.7977	0.7147
