Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Normalized Growth Rate Inhibition Value
50029	MCF7	10056-101-1	Selumetinib	3.33	uM	LJP6	72	hr	1235	2821	4056	0.6951	0.6167
50029	MCF7	10056-101-1	Selumetinib	10	uM	LJP6	72	hr	1235	2601	4056	0.6416	0.5438
50029	MCF7	10057-102-1	MK2206	0.04	uM	LJP6	72	hr	1235	2855	4056	0.7032	0.6279
50029	MCF7	10057-102-1	MK2206	0.12	uM	LJP6	72	hr	1235	2395	4056	0.5902	0.4702
50029	MCF7	10057-102-1	MK2206	0.37	uM	LJP6	72	hr	1235	1620	4056	0.3990	0.1699
50029	MCF7	10057-102-1	MK2206	1.11	uM	LJP6	72	hr	1235	1659	4056	0.4087	0.1868
50029	MCF7	10057-102-1	MK2206	3.33	uM	LJP6	72	hr	1235	1414	4056	0.3483	0.0800
50029	MCF7	10057-102-1	MK2206	10	uM	LJP6	72	hr	1235	733	4056	0.1806	-0.2633
50029	MCF7	10059-101-1	AZD-6482	0.04	uM	LJP5	72	hr	1235	4799	4267	1.1252	1.1369
50029	MCF7	10059-101-1	AZD-6482	0.12	uM	LJP5	72	hr	1235	3850	4267	0.9019	0.8873
50029	MCF7	10059-101-1	AZD-6482	0.37	uM	LJP5	72	hr	1235	4040	4267	0.9481	0.9414
50029	MCF7	10059-101-1	AZD-6482	1.11	uM	LJP5	72	hr	1235	4006	4267	0.9390	0.9309
50029	MCF7	10059-101-1	AZD-6482	3.33	uM	LJP5	72	hr	1235	2813	4267	0.6594	0.5841
50029	MCF7	10059-101-1	AZD-6482	10	uM	LJP5	72	hr	1235	1087	4267	0.2548	-0.0694
50029	MCF7	10061-101-1	NU7441	0.04	uM	LJP5	72	hr	1235	4252	4267	0.9971	0.9971
50029	MCF7	10061-101-1	NU7441	0.12	uM	LJP5	72	hr	1235	4160	4267	0.9765	0.9738
50029	MCF7	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	1235	4230	4267	0.9920	0.9913
50029	MCF7	10061-101-1	NU7441	1.11	uM	LJP5	72	hr	1235	3783	4267	0.8868	0.8700
50029	MCF7	10061-101-1	NU7441	3.33	uM	LJP5	72	hr	1235	3178	4267	0.7458	0.6974
50029	MCF7	10061-101-1	NU7441	10	uM	LJP5	72	hr	1235	1574	4267	0.3689	0.1448
50029	MCF7	10063-102-1	OSI-027	0.04	uM	LJP6	72	hr	1235	3766	4056	0.9282	0.9145
50029	MCF7	10063-102-1	OSI-027	0.12	uM	LJP6	72	hr	1235	3019	4056	0.7440	0.6826
50029	MCF7	10063-102-1	OSI-027	0.37	uM	LJP6	72	hr	1235	2071	4056	0.5101	0.3498
50029	MCF7	10063-102-1	OSI-027	1.11	uM	LJP6	72	hr	1235	1974	4056	0.4869	0.3141
50029	MCF7	10063-102-1	OSI-027	3.33	uM	LJP6	72	hr	1235	1789	4056	0.4414	0.2411
50029	MCF7	10063-102-1	OSI-027	10	uM	LJP6	72	hr	1235	1623	4056	0.4000	0.1719
50029	MCF7	10064-101-1	WYE-125132	0.04	uM	LJP6	72	hr	1235	1763	4056	0.4347	0.2305
50029	MCF7	10064-101-1	WYE-125132	0.12	uM	LJP6	72	hr	1235	1725	4056	0.4257	0.2153
50029	MCF7	10064-101-1	WYE-125132	0.37	uM	LJP6	72	hr	1235	1641	4056	0.4047	0.1801
50029	MCF7	10064-101-1	WYE-125132	1.11	uM	LJP6	72	hr	1235	1781	4056	0.4389	0.2365
50029	MCF7	10064-101-1	WYE-125132	3.33	uM	LJP6	72	hr	1235	1665	4056	0.4108	0.1905
50029	MCF7	10064-101-1	WYE-125132	10	uM	LJP6	72	hr	1235	1393	4056	0.3436	0.0728
50029	MCF7	10067-101-1	Barasertib	0.04	uM	LJP5	72	hr	1235	1732	4267	0.4070	0.2085
50029	MCF7	10067-101-1	Barasertib	0.12	uM	LJP5	72	hr	1235	1597	4267	0.3747	0.1549
50029	MCF7	10067-101-1	Barasertib	0.37	uM	LJP5	72	hr	1235	1618	4267	0.3795	0.1630
50029	MCF7	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	1235	1547	4267	0.3629	0.1343
50029	MCF7	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	1235	1601	4267	0.3757	0.1565
50029	MCF7	10067-101-1	Barasertib	10	uM	LJP5	72	hr	1235	1550	4267	0.3632	0.1348
50029	MCF7	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	1235	4219	4267	0.9908	0.9890
50029	MCF7	10068-101-1	Vemurafenib	0.12	uM	LJP5	72	hr	1235	4427	4267	1.0382	1.0428
50029	MCF7	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	1235	4319	4267	1.0135	1.0155
50029	MCF7	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	1235	4134	4267	0.9698	0.9664
50029	MCF7	10068-101-1	Vemurafenib	3.33	uM	LJP5	72	hr	1235	4159	4267	0.9760	0.9736
50029	MCF7	10068-101-1	Vemurafenib	10	uM	LJP5	72	hr	1235	3486	4267	0.8179	0.7876
50029	MCF7	10069-101-1	Enzastaurin	0.04	uM	LJP5	72	hr	1235	4036	4267	0.9475	0.9410
50029	MCF7	10069-101-1	Enzastaurin	0.12	uM	LJP5	72	hr	1235	4134	4267	0.9704	0.9669
50029	MCF7	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	1235	4352	4267	1.0209	1.0238
50029	MCF7	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	1235	3931	4267	0.9231	0.9119
50029	MCF7	10069-101-1	Enzastaurin	3.33	uM	LJP5	72	hr	1235	3734	4267	0.8768	0.8583
50029	MCF7	10069-101-1	Enzastaurin	10	uM	LJP5	72	hr	1235	2312	4267	0.5424	0.4204
50029	MCF7	10071-101-1	Palbociclib	0.04	uM	LJP6	72	hr	1235	3018	4056	0.7435	0.6816
50029	MCF7	10071-101-1	Palbociclib	0.12	uM	LJP6	72	hr	1235	2425	4056	0.5974	0.4803
50029	MCF7	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	1235	2124	4056	0.5232	0.3697
50029	MCF7	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	1235	1794	4056	0.4423	0.2429
50029	MCF7	10071-101-1	Palbociclib	3.33	uM	LJP6	72	hr	1235	1933	4056	0.4765	0.2981
50029	MCF7	10071-101-1	Palbociclib	10	uM	LJP6	72	hr	1235	1966	4056	0.4847	0.3111
50029	MCF7	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	1235	3573	4056	0.8807	0.8566
50029	MCF7	10072-101-1	PF562271	0.12	uM	LJP6	72	hr	1235	3336	4056	0.8228	0.7851
50029	MCF7	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	1235	2418	4056	0.5965	0.4794
50029	MCF7	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	1235	1591	4056	0.3922	0.1581
50029	MCF7	10072-101-1	PF562271	3.33	uM	LJP6	72	hr	1235	986	4056	0.2430	-0.1235
50029	MCF7	10072-101-1	PF562271	10	uM	LJP6	72	hr	1235	725	4056	0.1788	-0.2674
50029	MCF7	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	1235	1311	4056	0.3231	0.0348
50029	MCF7	10073-101-1	PHA-793887	0.12	uM	LJP6	72	hr	1235	1381	4056	0.3403	0.0663
50029	MCF7	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	1235	1216	4056	0.2996	-0.0104
50029	MCF7	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	1235	1207	4056	0.2975	-0.0139
50029	MCF7	10073-101-1	PHA-793887	3.33	uM	LJP6	72	hr	1235	1143	4056	0.2814	-0.0461
50029	MCF7	10073-101-1	PHA-793887	10	uM	LJP6	72	hr	1235	639	4056	0.1575	-0.3203
50029	MCF7	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	1235	1814	4056	0.4463	0.2452
50029	MCF7	10075-101-1	QL-X-138	0.12	uM	LJP6	72	hr	1235	1647	4056	0.4057	0.1814
50029	MCF7	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	1235	1715	4056	0.4231	0.2106
50029	MCF7	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	1235	1553	4056	0.3832	0.1422
50029	MCF7	10075-101-1	QL-X-138	3.33	uM	LJP6	72	hr	1235	1527	4056	0.3764	0.1310
50029	MCF7	10075-101-1	QL-X-138	10	uM	LJP6	72	hr	1235	1078	4056	0.2660	-0.0760
50029	MCF7	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	1235	2788	4056	0.6870	0.6061
50029	MCF7	10077-101-1	QL-XII-47	0.12	uM	LJP6	72	hr	1235	1806	4056	0.4443	0.2434
50029	MCF7	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	1235	1131	4056	0.2790	-0.0499
50029	MCF7	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	1235	951	4056	0.2347	-0.1412
50029	MCF7	10077-101-1	QL-XII-47	3.33	uM	LJP6	72	hr	1235	979	4056	0.2413	-0.1272
50029	MCF7	10077-101-1	QL-XII-47	10	uM	LJP6	72	hr	1235	1019	4056	0.2512	-0.1081
50029	MCF7	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	1235	1714	4056	0.4227	0.2106
50029	MCF7	10079-101-1	Torin1	0.12	uM	LJP6	72	hr	1235	1509	4056	0.3724	0.1232
50029	MCF7	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	1235	1398	4056	0.3448	0.0747
50029	MCF7	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	1235	1185	4056	0.2923	-0.0238
50029	MCF7	10079-101-1	Torin1	3.33	uM	LJP6	72	hr	1235	1097	4056	0.2706	-0.0670
50029	MCF7	10079-101-1	Torin1	10	uM	LJP6	72	hr	1235	1138	4056	0.2804	-0.0477
50029	MCF7	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	1235	1225	4267	0.2870	-0.0052
50029	MCF7	10080-101-1	Torin2	0.12	uM	LJP5	72	hr	1235	1160	4267	0.2724	-0.0343
50029	MCF7	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	1235	1086	4267	0.2549	-0.0692
50029	MCF7	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	1235	1143	4267	0.2681	-0.0424
50029	MCF7	10080-101-1	Torin2	3.33	uM	LJP5	72	hr	1235	1153	4267	0.2701	-0.0385
50029	MCF7	10080-101-1	Torin2	10	uM	LJP5	72	hr	1235	943	4267	0.2213	-0.1404
50029	MCF7	10082-101-1	WZ-4-145	0.04	uM	LJP6	72	hr	1235	3090	4056	0.7619	0.7066
50029	MCF7	10082-101-1	WZ-4-145	0.12	uM	LJP6	72	hr	1235	2859	4056	0.7050	0.6311
50029	MCF7	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	1235	2493	4056	0.6147	0.5057
50029	MCF7	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	1235	2094	4056	0.5164	0.3604
50029	MCF7	10082-101-1	WZ-4-145	3.33	uM	LJP6	72	hr	1235	1848	4056	0.4560	0.2647
50029	MCF7	10082-101-1	WZ-4-145	10	uM	LJP6	72	hr	1235	895	4056	0.2208	-0.1713
50029	MCF7	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	1235	751	4267	0.1766	-0.2435
50029	MCF7	10084-101-1	WZ3105	0.12	uM	LJP5	72	hr	1235	827	4267	0.1939	-0.2030
50029	MCF7	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	1235	883	4267	0.2072	-0.1710
50029	MCF7	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	1235	904	4267	0.2117	-0.1614
50029	MCF7	10084-101-1	WZ3105	3.33	uM	LJP5	72	hr	1235	824	4267	0.1934	-0.2026
50029	MCF7	10084-101-1	WZ3105	10	uM	LJP5	72	hr	1235	716	4267	0.1680	-0.2638
50029	MCF7	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	1235	3637	4056	0.8968	0.8765
50029	MCF7	10086-101-1	XMD11-50	0.12	uM	LJP6	72	hr	1235	3303	4056	0.8140	0.7725
50029	MCF7	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	1235	2730	4056	0.6737	0.5864
50029	MCF7	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	1235	2030	4056	0.5005	0.3358
50029	MCF7	10086-101-1	XMD11-50	3.33	uM	LJP6	72	hr	1235	1660	4056	0.4094	0.1880
50029	MCF7	10086-101-1	XMD11-50	10	uM	LJP6	72	hr	1235	1327	4056	0.3273	0.0427
50029	MCF7	10087-101-1	XMD11-85h	0.04	uM	LJP6	72	hr	1235	3319	4056	0.8179	0.7785
50029	MCF7	10087-101-1	XMD11-85h	0.12	uM	LJP6	72	hr	1235	3496	4056	0.8623	0.8344
50029	MCF7	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	1235	3599	4056	0.8884	0.8660
50029	MCF7	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	1235	3439	4056	0.8476	0.8151
50029	MCF7	10087-101-1	XMD11-85h	3.33	uM	LJP6	72	hr	1235	3133	4056	0.7723	0.7200
50029	MCF7	10087-101-1	XMD11-85h	10	uM	LJP6	72	hr	1235	1983	4056	0.4883	0.3156
50029	MCF7	10091-101-1	XMD16-144	0.04	uM	LJP5	72	hr	1235	1716	4267	0.4022	0.2014
50029	MCF7	10091-101-1	XMD16-144	0.12	uM	LJP5	72	hr	1235	1640	4267	0.3844	0.1715
50029	MCF7	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	1235	1788	4267	0.4193	0.2299
50029	MCF7	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	1235	1787	4267	0.4189	0.2291
50029	MCF7	10091-101-1	XMD16-144	3.33	uM	LJP5	72	hr	1235	1764	4267	0.4135	0.2203
50029	MCF7	10091-101-1	XMD16-144	10	uM	LJP5	72	hr	1235	732	4267	0.1712	-0.2564
50029	MCF7	10097-101-1	Erlotinib	0.04	uM	LJP5	72	hr	1235	3468	4267	0.8130	0.7814
50029	MCF7	10097-101-1	Erlotinib	0.12	uM	LJP5	72	hr	1235	3604	4267	0.8453	0.8206
50029	MCF7	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	1235	4342	4267	1.0177	1.0198
50029	MCF7	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	1235	4396	4267	1.0296	1.0322
50029	MCF7	10097-101-1	Erlotinib	3.33	uM	LJP5	72	hr	1235	4324	4267	1.0121	1.0114
50029	MCF7	10097-101-1	Erlotinib	10	uM	LJP5	72	hr	1235	4268	4267	1.0002	1.0002
50029	MCF7	10098-101-1	Gefitinib	0.04	uM	LJP6	72	hr	1235	4620	4056	1.1386	1.1569
50029	MCF7	10098-101-1	Gefitinib	0.12	uM	LJP6	72	hr	1235	4513	4056	1.1132	1.1287
50029	MCF7	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1235	4531	4056	1.1178	1.1318
50029	MCF7	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	1235	4574	4056	1.1283	1.1455
50029	MCF7	10098-101-1	Gefitinib	3.33	uM	LJP6	72	hr	1235	4423	4056	1.0911	1.1044
50029	MCF7	10098-101-1	Gefitinib	10	uM	LJP6	72	hr	1235	3444	4056	0.8493	0.8164
50029	MCF7	10099-101-1	Nilotinib	0.04	uM	LJP5	72	hr	1235	4461	4267	1.0455	1.0503
50029	MCF7	10099-101-1	Nilotinib	0.12	uM	LJP5	72	hr	1235	4440	4267	1.0408	1.0454
50029	MCF7	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1235	4256	4267	0.9961	0.9934
50029	MCF7	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	1235	4146	4267	0.9704	0.9643
50029	MCF7	10099-101-1	Nilotinib	3.33	uM	LJP5	72	hr	1235	4349	4267	1.0183	1.0191
50029	MCF7	10099-101-1	Nilotinib	10	uM	LJP5	72	hr	1235	1633	4267	0.3834	0.1690
50029	MCF7	10100-101-1	JNK-9L	0.04	uM	LJP6	72	hr	1235	2761	4056	0.6810	0.5978
50029	MCF7	10100-101-1	JNK-9L	0.12	uM	LJP6	72	hr	1235	2098	4056	0.5176	0.3621
50029	MCF7	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1235	1370	4056	0.3378	0.0618
50029	MCF7	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	1235	982	4056	0.2426	-0.1256
50029	MCF7	10100-101-1	JNK-9L	3.33	uM	LJP6	72	hr	1235	1064	4056	0.2624	-0.0834
50029	MCF7	10100-101-1	JNK-9L	10	uM	LJP6	72	hr	1235	944	4056	0.2327	-0.1453
50029	MCF7	10101-101-1	PD0325901	0.04	uM	LJP5	72	hr	1235	2959	4267	0.6937	0.6294
50029	MCF7	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	1235	2945	4056	0.7255	0.6577
50029	MCF7	10101-101-1	PD0325901	0.12	uM	LJP5	72	hr	1235	2656	4267	0.6234	0.5354
50029	MCF7	10101-101-1	PD0325901	0.12	uM	LJP6	72	hr	1235	2490	4056	0.6132	0.5022
50029	MCF7	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	1235	2560	4267	0.5999	0.5021
50029	MCF7	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	1235	2320	4056	0.5725	0.4432
50029	MCF7	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	1235	2435	4267	0.5703	0.4603
50029	MCF7	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	1235	2251	4056	0.5550	0.4189
50029	MCF7	10101-101-1	PD0325901	3.33	uM	LJP5	72	hr	1235	1709	4267	0.4007	0.1987
50029	MCF7	10101-101-1	PD0325901	3.33	uM	LJP6	72	hr	1235	1593	4056	0.3926	0.1595
50029	MCF7	10101-101-1	PD0325901	10	uM	LJP5	72	hr	1235	1168	4267	0.2739	-0.0308
50029	MCF7	10101-101-1	PD0325901	10	uM	LJP6	72	hr	1235	1104	4056	0.2724	-0.0631
50029	MCF7	10108-101-1	Geldanamycin	0.04	uM	LJP5	72	hr	1235	2274	4267	0.5332	0.4066
50029	MCF7	10108-101-1	Geldanamycin	0.04	uM	LJP6	72	hr	1235	2465	4056	0.6077	0.4953
50029	MCF7	10108-101-1	Geldanamycin	0.12	uM	LJP5	72	hr	1235	1560	4267	0.3652	0.1377
50029	MCF7	10108-101-1	Geldanamycin	0.12	uM	LJP6	72	hr	1235	1539	4056	0.3793	0.1365
50029	MCF7	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1235	1395	4267	0.3268	0.0695
50029	MCF7	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1235	1321	4056	0.3257	0.0395
50029	MCF7	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	1235	1371	4267	0.3216	0.0600
50029	MCF7	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	1235	1452	4056	0.3576	0.0973
50029	MCF7	10108-101-1	Geldanamycin	3.33	uM	LJP5	72	hr	1235	1297	4267	0.3044	0.0280
50029	MCF7	10108-101-1	Geldanamycin	3.33	uM	LJP6	72	hr	1235	1242	4056	0.3059	0.0022
50029	MCF7	10108-101-1	Geldanamycin	10	uM	LJP5	72	hr	1235	525	4267	0.1234	-0.3802
50029	MCF7	10108-101-1	Geldanamycin	10	uM	LJP6	72	hr	1235	552	4056	0.1361	-0.3753
50029	MCF7	10109-101-1	YM 201636	0.04	uM	LJP5	72	hr	1235	4588	4267	1.0741	1.0800
50029	MCF7	10109-101-1	YM 201636	0.12	uM	LJP5	72	hr	1235	4254	4267	0.9964	0.9952
50029	MCF7	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	1235	3881	4267	0.9098	0.8966
50029	MCF7	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	1235	2946	4267	0.6904	0.6255
50029	MCF7	10109-101-1	YM 201636	3.33	uM	LJP5	72	hr	1235	2289	4267	0.5366	0.4117
50029	MCF7	10109-101-1	YM 201636	10	uM	LJP5	72	hr	1235	1809	4267	0.4241	0.2376
50029	MCF7	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	1235	4758	4267	1.1141	1.1229
50029	MCF7	10111-101-1	TWS119	0.12	uM	LJP5	72	hr	1235	4177	4267	0.9810	0.9784
50029	MCF7	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	1235	4026	4267	0.9449	0.9377
50029	MCF7	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	1235	3874	4267	0.9080	0.8938
50029	MCF7	10111-101-1	TWS119	3.33	uM	LJP5	72	hr	1235	2631	4267	0.6170	0.5267
50029	MCF7	10111-101-1	TWS119	10	uM	LJP5	72	hr	1235	731	4267	0.1716	-0.2550
50029	MCF7	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	1235	2602	4267	0.6100	0.5168
50029	MCF7	10112-101-1	PF477736	0.12	uM	LJP5	72	hr	1235	2160	4267	0.5055	0.3640
50029	MCF7	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	1235	2037	4267	0.4773	0.3220
50029	MCF7	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	1235	1768	4267	0.4143	0.2213
50029	MCF7	10112-101-1	PF477736	3.33	uM	LJP5	72	hr	1235	1674	4267	0.3922	0.1845
50029	MCF7	10112-101-1	PF477736	10	uM	LJP5	72	hr	1235	1458	4267	0.3416	0.0959
50029	MCF7	10115-102-1	LDN-193189	0.04	uM	LJP5	72	hr	1235	4794	4267	1.1222	1.1302
50029	MCF7	10115-102-1	LDN-193189	0.12	uM	LJP5	72	hr	1235	4265	4267	0.9996	0.9994
50029	MCF7	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1235	4630	4267	1.0850	1.0932
50029	MCF7	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	1235	3862	4267	0.9059	0.8919
50029	MCF7	10115-102-1	LDN-193189	3.33	uM	LJP5	72	hr	1235	2191	4267	0.5133	0.3765
50029	MCF7	10115-102-1	LDN-193189	10	uM	LJP5	72	hr	1235	573	4267	0.1346	-0.3496
50029	MCF7	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	1235	3176	4267	0.7446	0.6959
50029	MCF7	10116-101-1	PF431396	0.12	uM	LJP5	72	hr	1235	2184	4267	0.5122	0.3755
50029	MCF7	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	1235	1632	4267	0.3826	0.1684
50029	MCF7	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	1235	1436	4267	0.3367	0.0878
50029	MCF7	10116-101-1	PF431396	3.33	uM	LJP5	72	hr	1235	1215	4267	0.2851	-0.0091
50029	MCF7	10116-101-1	PF431396	10	uM	LJP5	72	hr	1235	748	4267	0.1756	-0.2447
50029	MCF7	10117-101-1	Celastrol	0.04	uM	LJP6	72	hr	1235	4494	4056	1.1082	1.1237
50029	MCF7	10117-101-1	Celastrol	0.12	uM	LJP6	72	hr	1235	3998	4056	0.9856	0.9831
50029	MCF7	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	1235	2047	4056	0.5045	0.3416
50029	MCF7	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	1235	1313	4056	0.3237	0.0359
50029	MCF7	10117-101-1	Celastrol	3.33	uM	LJP6	72	hr	1235	830	4056	0.2048	-0.2071
50029	MCF7	10117-101-1	Celastrol	10	uM	LJP6	72	hr	1235	1051	4056	0.2589	-0.0908
50029	MCF7	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	1235	4880	4267	1.1441	1.1561
50029	MCF7	10119-101-1	SU11274	0.12	uM	LJP5	72	hr	1235	4784	4267	1.1222	1.1339
50029	MCF7	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	1235	4597	4267	1.0776	1.0856
50029	MCF7	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	1235	3896	4267	0.9132	0.9010
50029	MCF7	10119-101-1	SU11274	3.33	uM	LJP5	72	hr	1235	3145	4267	0.7357	0.6820
50029	MCF7	10119-101-1	SU11274	10	uM	LJP5	72	hr	1235	1576	4267	0.3693	0.1455
50029	MCF7	10120-102-1	Canertinib	0.04	uM	LJP6	72	hr	1235	4047	4056	0.9972	0.9960
50029	MCF7	10120-102-1	Canertinib	0.12	uM	LJP6	72	hr	1235	3572	4056	0.8803	0.8564
50029	MCF7	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	1235	3194	4056	0.7873	0.7392
50029	MCF7	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	1235	2787	4056	0.6868	0.6056
50029	MCF7	10120-102-1	Canertinib	3.33	uM	LJP6	72	hr	1235	2081	4056	0.5130	0.3544
50029	MCF7	10120-102-1	Canertinib	10	uM	LJP6	72	hr	1235	430	4056	0.1061	-0.4595
50029	MCF7	10122-101-1	NVP-AEW541	0.04	uM	LJP5	72	hr	1235	4234	4267	0.9930	0.9926
50029	MCF7	10122-101-1	NVP-AEW541	0.12	uM	LJP5	72	hr	1235	3844	4267	0.9024	0.8881
50029	MCF7	10122-101-1	NVP-AEW541	0.37	uM	LJP5	72	hr	1235	2543	4267	0.5965	0.4981
50029	MCF7	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	1235	2156	4267	0.5052	0.3648
50029	MCF7	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	1235	2212	4267	0.5193	0.3860
50029	MCF7	10122-101-1	NVP-AEW541	10	uM	LJP5	72	hr	1235	1048	4267	0.2461	-0.0887
50029	MCF7	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	1235	4485	4267	1.0528	1.0586
50029	MCF7	10125-101-1	PHA-665752	0.12	uM	LJP5	72	hr	1235	4759	4267	1.1171	1.1283
50029	MCF7	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	1235	4574	4267	1.0721	1.0796
50029	MCF7	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	1235	4218	4267	0.9893	0.9885
50029	MCF7	10125-101-1	PHA-665752	3.33	uM	LJP5	72	hr	1235	3763	4267	0.8816	0.8635
50029	MCF7	10125-101-1	PHA-665752	10	uM	LJP5	72	hr	1235	3029	4267	0.7105	0.6522
50029	MCF7	10126-101-1	PI103	0.04	uM	LJP6	72	hr	1235	3469	4056	0.8555	0.8261
50029	MCF7	10126-101-1	PI103	0.12	uM	LJP6	72	hr	1235	2471	4056	0.6094	0.4984
50029	MCF7	10126-101-1	PI103	0.37	uM	LJP6	72	hr	1235	1540	4056	0.3799	0.1373
50029	MCF7	10126-101-1	PI103	1.11	uM	LJP6	72	hr	1235	1223	4056	0.3018	-0.0058
50029	MCF7	10126-101-1	PI103	3.33	uM	LJP6	72	hr	1235	1148	4056	0.2829	-0.0423
50029	MCF7	10126-101-1	PI103	10	uM	LJP6	72	hr	1235	1057	4056	0.2610	-0.0866
50029	MCF7	10127-101-1	Dovitinib	0.04	uM	LJP5	72	hr	1235	3846	4267	0.9011	0.8861
50029	MCF7	10127-101-1	Dovitinib	0.12	uM	LJP5	72	hr	1235	3441	4267	0.8060	0.7715
50029	MCF7	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	1235	3010	4267	0.7052	0.6448
50029	MCF7	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	1235	2849	4267	0.6681	0.5960
50029	MCF7	10127-101-1	Dovitinib	3.33	uM	LJP5	72	hr	1235	2215	4267	0.5192	0.3861
