cell_line	small_molecule	concentration	cell_count__time0	cell_count	cell_count__ctrl	replicate	GRvalue
BT-20	Celastrol	3.33	1334	1146	3925	2	-0.0929578210457762
BT-20	Celastrol	3.33	1657	860	5383	1	-0.320107338680508
BT-20	Celastrol	10	1097	333	3673	3	-0.495321351745712
BT-20	Celastrol	10	1334	570	3925	2	-0.420817720483858
BT-20	Celastrol	10	1657	890	5383	1	-0.306253295921265
BT-20	Crizotinib	0.04	1097	3340	3846	3	0.850032288211016
BT-20	Crizotinib	0.04	1334	3325	4033	2	0.772164093698809
BT-20	Crizotinib	0.04	1657	4615	5588	1	0.793307542050596
BT-20	Crizotinib	0.12	1097	3563	3846	3	0.917295239482889
BT-20	Crizotinib	0.12	1334	3808	4033	2	0.929344665897709
BT-20	Crizotinib	0.12	1657	5034	5588	1	0.884408832556354
BT-20	Crizotinib	0.37	1097	3267	3846	3	0.827579654520128
BT-20	Crizotinib	0.37	1334	3429	4033	2	0.806692679218166
BT-20	Crizotinib	0.37	1657	4808	5588	1	0.835693937432292
BT-20	Crizotinib	1.11	1097	2992	3846	3	0.740908061123318
BT-20	Crizotinib	1.11	1334	3151	4033	2	0.713478686920341
BT-20	Crizotinib	1.11	1657	4527	5588	1	0.77372864358134
BT-20	Crizotinib	3.33	1097	1566	3846	3	0.21735098710801
BT-20	Crizotinib	3.33	1334	2309	4033	2	0.4102039607796
BT-20	Crizotinib	3.33	1657	3569	5588	1	0.54883683227942
BT-20	Crizotinib	10	1097	1085	3846	3	-0.00605915928382184
BT-20	Crizotinib	10	1334	1070	4033	2	-0.129044410722971
BT-20	Crizotinib	10	1657	1646	5588	1	-0.00379071816977572
BT-20	Dactolisib	0.04	1097	1392	3846	3	0.140647761736594
BT-20	Dactolisib	0.04	1334	1982	4033	2	0.281534595924328
BT-20	Dactolisib	0.04	1657	2762	5588	1	0.338224338264612
BT-20	Dactolisib	0.12	1097	1098	3846	3	0.000503588020056345
BT-20	Dactolisib	0.12	1334	1715	4033	2	0.170467974604109
BT-20	Dactolisib	0.12	1657	2346	5588	1	0.219281359051337
BT-20	Dactolisib	0.37	1097	1053	3846	3	-0.0223652107429688
BT-20	Dactolisib	0.37	1334	1463	4033	2	0.059538189098203
BT-20	Dactolisib	0.37	1657	2155	5588	1	0.161647584986782
BT-20	Dactolisib	1.11	1097	1231	3846	3	0.0657512479586577
BT-20	Dactolisib	1.11	1334	1371	4033	2	0.0172886180964462
BT-20	Dactolisib	1.11	1657	1960	5588	1	0.100492295985569
BT-20	Dactolisib	3.33	1097	1295	3846	3	0.0960197865376571
BT-20	Dactolisib	3.33	1334	1375	4033	2	0.0191471571732715
BT-20	Dactolisib	3.33	1657	1806	5588	1	0.0503230891644093
BT-20	Dactolisib	10	1097	1422	3846	3	0.154166203529357
BT-20	Dactolisib	10	1334	1437	4033	2	0.0477012980946705
BT-20	Dactolisib	10	1657	1976	5588	1	0.105605834899673
BT-20	Dasatinib	0.04	1097	1604	3673	3	0.243488019041264
BT-20	Dasatinib	0.04	1097	3075	3846	3	0.767429362812974
BT-20	Dasatinib	0.04	1334	2913	3925	2	0.651407413988155
BT-20	Dasatinib	0.04	1334	3455	4033	2	0.815263417950232
BT-20	Dasatinib	0.04	1657	2745	5383	1	0.345752595845829
BT-20	Dasatinib	0.04	1657	5156	5588	1	0.910315413785098
BT-20	Dasatinib	0.12	1097	1455	3673	3	0.175857994905559
BT-20	Dasatinib	0.12	1097	2306	3846	3	0.507583290924574
BT-20	Dasatinib	0.12	1334	2400	3925	2	0.458206493235289
BT-20	Dasatinib	0.12	1334	2419	4033	2	0.451928728181796
BT-20	Dasatinib	0.12	1657	1833	5383	1	0.0611839804661989
BT-20	Dasatinib	0.12	1657	3500	5588	1	0.531691109354899
BT-20	Dasatinib	0.37	1097	1109	3673	3	0.00625993645382161
BT-20	Dasatinib	0.37	1097	1463	3846	3	0.172436735099053
BT-20	Dasatinib	0.37	1334	1596	4033	2	0.11890252120938
BT-20	Dasatinib	0.37	1334	1773	3925	2	0.200484473741676
BT-20	Dasatinib	0.37	1657	1678	5383	1	0.00743638332234542
BT-20	Dasatinib	0.37	1657	1894	5588	1	0.0792066116417449
BT-20	Dasatinib	1.11	1097	1052	3673	3	-0.0237392532517851
BT-20	Dasatinib	1.11	1097	1399	3846	3	0.143813632764443
BT-20	Dasatinib	1.11	1334	1333	3925	2	-0.000481539829895739
BT-20	Dasatinib	1.11	1334	1468	4033	2	0.0618054777142272
BT-20	Dasatinib	1.11	1657	1453	5383	1	-0.0743775078386018
BT-20	Dasatinib	1.11	1657	1580	5588	1	-0.0267677431176809
BT-20	Dasatinib	3.33	1097	985	3673	3	-0.0599026877875959
BT-20	Dasatinib	3.33	1097	1197	3846	3	0.0493846358863947
BT-20	Dasatinib	3.33	1334	988	3925	2	-0.175394243256814
BT-20	Dasatinib	3.33	1334	1308	4033	2	-0.0122560584590674
BT-20	Dasatinib	3.33	1657	1159	5383	1	-0.189647208533425
BT-20	Dasatinib	3.33	1657	1332	5588	1	-0.117053805791
BT-20	Dasatinib	10	1097	790	3673	3	-0.171643421896971
BT-20	Dasatinib	10	1097	1098	3846	3	0.000503588020056345
BT-20	Dasatinib	10	1334	781	3925	2	-0.29096942669317
BT-20	Dasatinib	10	1334	1091	4033	2	-0.118373721276496
BT-20	Dasatinib	10	1657	1008	5383	1	-0.253533748589588
BT-20	Dasatinib	10	1657	1283	5588	1	-0.13572349925983
BT-20	Dovitinib	0.04	1097	3447	3846	3	0.882549312583857
BT-20	Dovitinib	0.04	1334	3395	4033	2	0.79544807704515
BT-20	Dovitinib	0.04	1657	4715	5588	1	0.815362538395393
BT-20	Dovitinib	0.12	1097	2546	3846	3	0.592356885041338
BT-20	Dovitinib	0.12	1334	3437	4033	2	0.809332406590615
BT-20	Dovitinib	0.12	1657	4026	5588	1	0.658986521380351
BT-20	Dovitinib	0.37	1097	1624	3846	3	0.242060967367898
BT-20	Dovitinib	0.37	1334	2549	4033	2	0.500336908727461
BT-20	Dovitinib	0.37	1657	3165	5588	1	0.446293756485602
BT-20	Dovitinib	1.11	1097	1582	3846	3	0.224207852294977
BT-20	Dovitinib	1.11	1334	2102	4033	2	0.32961234245938
BT-20	Dovitinib	1.11	1657	2850	5588	1	0.362372216351297
BT-20	Dovitinib	3.33	1097	1500	3846	3	0.188729050002643
BT-20	Dovitinib	3.33	1334	1816	4033	2	0.213192911505316
BT-20	Dovitinib	3.33	1657	2475	5588	1	0.25707033310141
BT-20	Dovitinib	10	1097	1357	3846	3	0.124710377703884
BT-20	Dovitinib	10	1334	1461	4033	2	0.0586304635919641
BT-20	Dovitinib	10	1657	2575	5588	1	0.285784668172687
BT-20	Enzastaurin	0.04	1097	3937	3846	3	1.02601079370528
BT-20	Enzastaurin	0.04	1334	3740	4033	2	0.907686542483347
BT-20	Enzastaurin	0.04	1657	6123	5588	1	1.10703415673068
BT-20	Enzastaurin	0.12	1097	4042	3846	3	1.05569121800606
BT-20	Enzastaurin	0.12	1334	3928	4033	2	0.967215834289252
BT-20	Enzastaurin	0.12	1657	5937	5588	1	1.07029595412313
BT-20	Enzastaurin	0.37	1097	4103	3846	3	1.07277577662378
BT-20	Enzastaurin	0.37	1334	4117	4033	2	1.02599835961944
BT-20	Enzastaurin	0.37	1657	6128	5588	1	1.10801507170247
BT-20	Enzastaurin	1.11	1097	3931	3846	3	1.02430413645684
BT-20	Enzastaurin	1.11	1334	4113	4033	2	1.02476486184874
BT-20	Enzastaurin	1.11	1657	6392	5588	1	1.15932848256087
BT-20	Enzastaurin	3.33	1097	4264	3846	3	1.11733000167309
BT-20	Enzastaurin	3.33	1334	4320	4033	2	1.088023366765
BT-20	Enzastaurin	3.33	1657	6589	5588	1	1.19702786252854
BT-20	Enzastaurin	10	1097	4311	3846	3	1.13019391610668
BT-20	Enzastaurin	10	1334	4675	4033	2	1.19393608540277
BT-20	Enzastaurin	10	1657	6867	5588	1	1.2494136332576
BT-20	Erlotinib	0.04	1097	3377	3846	3	0.861328508742759
BT-20	Erlotinib	0.04	1334	3679	4033	2	0.888132469150841
BT-20	Erlotinib	0.04	1657	4819	5588	1	0.838087503326861
BT-20	Erlotinib	0.12	1097	3281	3846	3	0.831902901682542
BT-20	Erlotinib	0.12	1334	3804	4033	2	0.928074678463407
BT-20	Erlotinib	0.12	1657	5003	5588	1	0.877783161239022
BT-20	Erlotinib	0.37	1097	3329	3846	3	0.8466631682546
BT-20	Erlotinib	0.37	1334	3961	4033	2	0.977554311128265
BT-20	Erlotinib	0.37	1657	5023	5588	1	0.88205980052839
BT-20	Erlotinib	1.11	1097	3165	3846	3	0.795827940195357
BT-20	Erlotinib	1.11	1334	3554	4033	2	0.847680075502303
BT-20	Erlotinib	1.11	1657	4901	5588	1	0.85585700049409
BT-20	Erlotinib	3.33	1097	3231	3846	3	0.816424507359272
BT-20	Erlotinib	3.33	1334	3753	4033	2	0.911838362940675
BT-20	Erlotinib	3.33	1657	4827	5588	1	0.839826803876421
BT-20	Erlotinib	10	1097	2595	3846	3	0.609218216479958
BT-20	Erlotinib	10	1334	2541	4033	2	0.497384985246963
BT-20	Erlotinib	10	1657	3520	5588	1	0.536675719383344
BT-20	Fedratinib	0.04	1097	4106	3846	3	1.07361305832149
BT-20	Fedratinib	0.04	1334	4137	4033	2	1.03215914784536
BT-20	Fedratinib	0.04	1657	5683	5588	1	1.01931748752007
BT-20	Fedratinib	0.12	1097	3770	3846	3	0.978064926305363
BT-20	Fedratinib	0.12	1334	3935	4033	2	0.969411546801795
BT-20	Fedratinib	0.12	1657	5395	5588	1	0.960314993247198
BT-20	Fedratinib	0.37	1097	3539	3846	3	0.910148448330713
BT-20	Fedratinib	0.37	1334	3888	4033	2	0.9546407534308
BT-20	Fedratinib	0.37	1657	5280	5588	1	0.936378102992806
BT-20	Fedratinib	1.11	1097	3146	3846	3	0.789863087049528
BT-20	Fedratinib	1.11	1334	3561	4033	2	0.849959310519944
BT-20	Fedratinib	1.11	1657	4774	5588	1	0.828280721112327
BT-20	Fedratinib	3.33	1097	2597	3846	3	0.609903394258311
BT-20	Fedratinib	3.33	1334	2986	4033	2	0.656699958679539
BT-20	Fedratinib	3.33	1657	3869	5588	1	0.621782317067075
BT-20	Fedratinib	10	1097	756	3846	3	-0.185930925537596
BT-20	Fedratinib	10	1334	842	4033	2	-0.250464757772749
BT-20	Fedratinib	10	1657	1702	5588	1	0.0153960988272817
BT-20	Foretinib	0.04	1097	4073	3846	3	1.06438784305854
BT-20	Foretinib	0.04	1334	3950	4033	2	0.974111739062929
BT-20	Foretinib	0.04	1657	5724	5588	1	1.02761159200876
BT-20	Foretinib	0.12	1097	3635	3846	3	0.938607392938996
BT-20	Foretinib	0.12	1334	2941	4033	2	0.641013068738219
BT-20	Foretinib	0.12	1657	4719	5588	1	0.816240534811642
BT-20	Foretinib	0.37	1097	1634	3846	3	0.246281142905721
BT-20	Foretinib	0.37	1334	1368	4033	2	0.0158933845216009
BT-20	Foretinib	0.37	1657	3174	5588	1	0.448637393915009
BT-20	Foretinib	1.11	1097	1269	3846	3	0.0838057849910425
BT-20	Foretinib	1.11	1334	1031	4033	2	-0.149071330080825
BT-20	Foretinib	1.11	1657	1764	5588	1	0.0363248307960866
BT-20	Foretinib	3.33	1097	1303	3846	3	0.0997558161362411
BT-20	Foretinib	3.33	1334	1038	4033	2	-0.145456194375177
BT-20	Foretinib	3.33	1657	1624	5588	1	-0.0114049706992599
BT-20	Foretinib	10	1097	976	3846	3	-0.0625364497418744
BT-20	Foretinib	10	1334	820	4033	2	-0.262795334893352
BT-20	Foretinib	10	1657	1525	5588	1	-0.0462322626012676
BT-20	GDC-0980	0.04	1097	1402	3846	3	0.145168264289579
BT-20	GDC-0980	0.04	1334	2403	4033	2	0.445904402364804
BT-20	GDC-0980	0.04	1657	3126	5588	1	0.436104724441023
BT-20	GDC-0980	0.12	1097	984	3846	3	-0.0582983506063979
BT-20	GDC-0980	0.12	1334	1553	4033	2	0.0999190379251695
BT-20	GDC-0980	0.12	1657	2054	5588	1	0.130283651070279
BT-20	GDC-0980	0.37	1097	868	3846	3	-0.121355824252298
BT-20	GDC-0980	0.37	1334	1192	4033	2	-0.0680866820431053
BT-20	GDC-0980	0.37	1657	1608	5588	1	-0.016970487161092
BT-20	GDC-0980	1.11	1097	832	3846	3	-0.141682181771648
BT-20	GDC-0980	1.11	1334	994	4033	2	-0.168334456872018
BT-20	GDC-0980	1.11	1657	1407	5588	1	-0.0890399770588568
BT-20	GDC-0980	3.33	1097	785	3846	3	-0.168821604698708
BT-20	GDC-0980	3.33	1334	897	4033	2	-0.220153188162953
BT-20	GDC-0980	3.33	1657	1279	5588	1	-0.137260972543418
BT-20	GDC-0980	10	1097	754	3846	3	-0.187121611717481
BT-20	GDC-0980	10	1334	857	4033	2	-0.242126465607566
BT-20	GDC-0980	10	1657	1222	5588	1	-0.159399230538722
BT-20	GSK 690693	0.04	1097	3239	3846	3	0.818908215637953
BT-20	GSK 690693	0.04	1334	3452	4033	2	0.814275718907488
BT-20	GSK 690693	0.04	1657	4744	5588	1	0.821720782134623
BT-20	GSK 690693	0.12	1097	2905	3846	3	0.712752754708259
BT-20	GSK 690693	0.12	1334	3529	4033	2	0.839526227081027
BT-20	GSK 690693	0.12	1657	4599	5588	1	0.78975975727221
BT-20	GSK 690693	0.37	1097	2343	3846	3	0.520901459210251
BT-20	GSK 690693	0.37	1334	3024	4033	2	0.669878024821753
BT-20	GSK 690693	0.37	1657	4300	5588	1	0.722454110475999
BT-20	GSK 690693	1.11	1097	1964	3846	3	0.379617914318318
BT-20	GSK 690693	1.11	1334	2757	4033	2	0.575914751585672
BT-20	GSK 690693	1.11	1657	3817	5588	1	0.609317439036854
BT-20	GSK 690693	3.33	1097	2005	3846	3	0.395458051005702
BT-20	GSK 690693	3.33	1334	2401	4033	2	0.445150309803674
BT-20	GSK 690693	3.33	1657	3450	5588	1	0.51917573797672
BT-20	GSK 690693	10	1097	1836	3846	3	0.329187915264197
BT-20	GSK 690693	10	1334	2183	4033	2	0.361486343141212
BT-20	GSK 690693	10	1657	3072	5588	1	0.421906183522719
BT-20	GSK1059615	0.04	1097	3105	3673	3	0.81627252060293
BT-20	GSK1059615	0.04	1097	3637	3846	3	0.939196687666575
BT-20	GSK1059615	0.04	1334	3858	3925	2	0.978004736388119
BT-20	GSK1059615	0.04	1334	4146	4033	2	1.03492787238861
BT-20	GSK1059615	0.04	1657	4714	5383	1	0.849796343538669
BT-20	GSK1059615	0.04	1657	5546	5588	1	0.991414678855918
BT-20	GSK1059615	0.12	1097	2383	3673	3	0.56046341240446
BT-20	GSK1059615	0.12	1097	2863	3846	3	0.699025593347438
BT-20	GSK1059615	0.12	1334	3206	3925	2	0.756257550797741
BT-20	GSK1059615	0.12	1334	3234	4033	2	0.741619313002726
BT-20	GSK1059615	0.12	1657	2789	5383	1	0.358401231013137
BT-20	GSK1059615	0.12	1657	4269	5588	1	0.715362485437123
BT-20	GSK1059615	0.37	1097	1427	3846	3	0.156406823090166
BT-20	GSK1059615	0.37	1097	1796	3673	3	0.326802154322929
BT-20	GSK1059615	0.37	1334	1606	4033	2	0.123289784738954
BT-20	GSK1059615	0.37	1334	2282	3925	2	0.411743334247494
BT-20	GSK1059615	0.37	1657	1728	5383	1	0.024989459513252
BT-20	GSK1059615	0.37	1657	1994	5588	1	0.111337341537096
BT-20	GSK1059615	1.11	1097	596	3846	3	-0.28616720910056
BT-20	GSK1059615	1.11	1097	775	3673	3	-0.180701918866212
BT-20	GSK1059615	1.11	1334	774	4033	2	-0.288984324754779
BT-20	GSK1059615	1.11	1334	784	3925	2	-0.289221323656594
BT-20	GSK1059615	1.11	1657	1221	5588	1	-0.159791536769367
BT-20	GSK1059615	1.11	1657	1366	5383	1	-0.107395841869612
BT-20	GSK1059615	3.33	1097	474	3846	3	-0.371021753434875
BT-20	GSK1059615	3.33	1097	514	3673	3	-0.35263664594747
BT-20	GSK1059615	3.33	1334	428	4033	2	-0.509459391675642
BT-20	GSK1059615	3.33	1334	626	3925	2	-0.384885377152285
BT-20	GSK1059615	3.33	1657	968	5588	1	-0.2639835697187
BT-20	GSK1059615	3.33	1657	1111	5383	1	-0.209562420983237
BT-20	GSK1059615	10	1097	354	3846	3	-0.464713586461247
BT-20	GSK1059615	10	1097	454	3673	3	-0.397125018557295
BT-20	GSK1059615	10	1334	312	3925	2	-0.606707662378072
BT-20	GSK1059615	10	1334	473	4033	2	-0.477751480399044
BT-20	GSK1059615	10	1657	772	5588	1	-0.353065404902811
BT-20	GSK1059615	10	1657	837	5383	1	-0.330863995892889
BT-20	GSK1904529A	0.04	1097	3113	3673	3	0.818955239496482
BT-20	GSK1904529A	0.04	1334	3236	3925	2	0.766795384678335
BT-20	GSK1904529A	0.04	1657	4830	5383	1	0.876440672459435
BT-20	GSK1904529A	0.12	1097	3289	3673	3	0.877250149807254
BT-20	GSK1904529A	0.12	1334	3753	3925	2	0.943257564787677
BT-20	GSK1904529A	0.12	1657	4877	5383	1	0.887161084485505
BT-20	GSK1904529A	0.37	1097	3352	3673	3	0.897792103209436
BT-20	GSK1904529A	0.37	1334	3680	3925	2	0.918894824425222
BT-20	GSK1904529A	0.37	1657	5067	5383	1	0.93007207147207
BT-20	GSK1904529A	1.11	1097	3323	3673	3	0.888356919149573
BT-20	GSK1904529A	1.11	1334	3796	3925	2	0.957528872298541
BT-20	GSK1904529A	1.11	1657	5222	5383	1	0.964589826706169
BT-20	GSK1904529A	3.33	1097	3458	3673	3	0.931986906967158
BT-20	GSK1904529A	3.33	1334	3893	3925	2	0.989511695671726
BT-20	GSK1904529A	3.33	1657	5204	5383	1	0.960603169915806
BT-20	GSK1904529A	10	1097	3785	3673	3	1.03475673871176
BT-20	GSK1904529A	10	1334	3781	3925	2	0.952557109351889
BT-20	GSK1904529A	10	1657	5435	5383	1	1.01134334542349
BT-20	GW843682X	0.04	1097	3006	3673	3	0.782826358030137
BT-20	GW843682X	0.04	1334	3587	3925	2	0.887605414027856
BT-20	GW843682X	0.04	1657	4886	5383	1	0.889209068791007
BT-20	GW843682X	0.12	1097	2174	3673	3	0.480428975176545
BT-20	GW843682X	0.12	1334	3380	3925	2	0.816898882170383
BT-20	GW843682X	0.12	1657	3476	5383	1	0.546276462631683
BT-20	GW843682X	0.37	1097	1471	3673	3	0.183257486439777
BT-20	GW843682X	0.37	1334	2878	3925	2	0.638635706107024
BT-20	GW843682X	0.37	1657	2170	5383	1	0.171954807160208
BT-20	GW843682X	1.11	1097	1003	3673	3	-0.0500867355912804
BT-20	GW843682X	1.11	1334	1612	3925	2	0.129280910460087
BT-20	GW843682X	1.11	1657	1417	5383	1	-0.087938736620645
BT-20	GW843682X	3.33	1097	992	3673	3	-0.0560763577340384
BT-20	GW843682X	3.33	1334	1015	3925	2	-0.160990312900218
BT-20	GW843682X	3.33	1657	1241	5383	1	-0.156394229818477
BT-20	GW843682X	10	1097	1622	3673	3	0.2514730951337
BT-20	GW843682X	10	1334	648	3925	2	-0.371086664943266
BT-20	GW843682X	10	1657	1730	5383	1	0.0256872017196017
BT-20	Gefitinib	0.04	1097	3523	3673	3	0.952734519683618
BT-20	Gefitinib	0.04	1334	4187	3925	2	1.08475352131216
BT-20	Gefitinib	0.04	1657	5762	5383	1	1.08167705314196
BT-20	Gefitinib	0.12	1097	3197	3673	3	0.846948423660643
BT-20	Gefitinib	0.12	1334	4099	3925	2	1.05650411105231
BT-20	Gefitinib	0.12	1657	5388	5383	1	1.00109266083134
BT-20	Gefitinib	0.37	1097	3297	3673	3	0.87986789491087
BT-20	Gefitinib	0.37	1334	3831	3925	2	0.969102406820339
BT-20	Gefitinib	0.37	1657	5237	5383	1	0.967907720791758
BT-20	Gefitinib	1.11	1097	3142	3673	3	0.82865554415575
BT-20	Gefitinib	1.11	1334	3848	3925	2	0.974710183890223
BT-20	Gefitinib	1.11	1657	5052	5383	1	0.92670872510664
BT-20	Gefitinib	3.33	1097	3134	3673	3	0.825983425111196
BT-20	Gefitinib	3.33	1334	3702	3925	2	0.926255072812664
BT-20	Gefitinib	3.33	1657	4857	5383	1	0.882604429383598
BT-20	Gefitinib	10	1097	2640	3673	3	0.654881711858735
BT-20	Gefitinib	10	1334	3574	3925	2	0.883208632608133
BT-20	Gefitinib	10	1657	4280	5383	1	0.747622158737578
BT-20	Geldanamycin	0.04	1097	1280	3673	3	0.0925282405796573
BT-20	Geldanamycin	0.04	1097	1707	3846	3	0.276745129559972
BT-20	Geldanamycin	0.04	1334	1781	4033	2	0.198490197539102
BT-20	Geldanamycin	0.04	1334	2191	3925	2	0.375322099601949
BT-20	Geldanamycin	0.04	1657	2646	5588	1	0.305881705963667
BT-20	Geldanamycin	0.04	1657	2703	5383	1	0.333600796679257
BT-20	Geldanamycin	0.12	1097	1049	3673	3	-0.0253371171368745
BT-20	Geldanamycin	0.12	1097	1238	3846	3	0.0690956235639886
BT-20	Geldanamycin	0.12	1334	1117	4033	2	-0.105268077711403
BT-20	Geldanamycin	0.12	1334	1210	3925	2	-0.0607397072373291
BT-20	Geldanamycin	0.12	1657	1888	5383	1	0.0798018621251901
BT-20	Geldanamycin	0.12	1657	1971	5588	1	0.10400977202868
BT-20	Geldanamycin	0.37	1097	952	3673	3	-0.0780995199278739
BT-20	Geldanamycin	0.37	1097	1091	3846	3	-0.00302585206069239
BT-20	Geldanamycin	0.37	1334	991	3925	2	-0.173786913910547
BT-20	Geldanamycin	0.37	1334	1009	4033	2	-0.160493342689437
BT-20	Geldanamycin	0.37	1657	1776	5588	1	0.0403388135096099
BT-20	Geldanamycin	0.37	1657	1855	5383	1	0.0686583636935809
BT-20	Geldanamycin	1.11	1097	963	3673	3	-0.0720044520934306
BT-20	Geldanamycin	1.11	1097	1019	3846	3	-0.0399352704816233
BT-20	Geldanamycin	1.11	1334	968	3925	2	-0.186154764108851
BT-20	Geldanamycin	1.11	1334	976	4033	2	-0.177802375787802
BT-20	Geldanamycin	1.11	1657	1894	5383	1	0.0818193099722482
BT-20	Geldanamycin	1.11	1657	1916	5588	1	0.0863367519909972
BT-20	Geldanamycin	3.33	1097	891	3673	3	-0.112460011138526
BT-20	Geldanamycin	3.33	1097	936	3846	3	-0.0839643241995267
BT-20	Geldanamycin	3.33	1334	812	3925	2	-0.273019372825531
BT-20	Geldanamycin	3.33	1334	870	4033	2	-0.234943940419309
BT-20	Geldanamycin	3.33	1657	1656	5383	1	-0.000355078375536722
BT-20	Geldanamycin	3.33	1657	1735	5588	1	0.0265756242909769
BT-20	Geldanamycin	10	1097	604	3673	3	-0.28986324950198
BT-20	Geldanamycin	10	1097	629	3846	3	-0.26459164969563
BT-20	Geldanamycin	10	1334	679	3925	2	-0.351924073642103
BT-20	Geldanamycin	10	1334	796	4033	2	-0.276388673383638
BT-20	Geldanamycin	10	1657	1353	5383	1	-0.112403078732551
BT-20	Geldanamycin	10	1657	1357	5588	1	-0.107642267874887
BT-20	HG-5-113-01	0.04	1097	3850	3846	3	1.00114907996306
BT-20	HG-5-113-01	0.04	1334	3806	4033	2	0.928709734490491
BT-20	HG-5-113-01	0.04	1657	5252	5588	1	0.930516176052286
BT-20	HG-5-113-01	0.12	1097	3485	3846	3	0.893988428292126
BT-20	HG-5-113-01	0.12	1334	3657	4033	2	0.881050521608816
BT-20	HG-5-113-01	0.12	1657	5005	5588	1	0.878211155416317
BT-20	HG-5-113-01	0.37	1097	3391	3846	3	0.865588300548515
BT-20	HG-5-113-01	0.37	1334	3267	4033	2	0.75273263809284
BT-20	HG-5-113-01	0.37	1657	4390	5588	1	0.742919191529755
BT-20	HG-5-113-01	1.11	1097	2722	3846	3	0.652268962629234
BT-20	HG-5-113-01	1.11	1334	2662	4033	2	0.541670228838094
BT-20	HG-5-113-01	1.11	1657	3826	5588	1	0.611480020278566
BT-20	HG-5-113-01	3.33	1097	1818	3846	3	0.321971644368151
BT-20	HG-5-113-01	3.33	1334	1876	4033	2	0.238153731482955
BT-20	HG-5-113-01	3.33	1657	2727	5588	1	0.328528357173658
BT-20	HG-5-113-01	10	1097	934	3846	3	-0.0850463680756534
BT-20	HG-5-113-01	10	1334	780	4033	2	-0.285536033824681
BT-20	HG-5-113-01	10	1657	1376	5588	1	-0.100539249560014
BT-20	HG-5-88-01	0.04	1097	2905	3673	3	0.748216810964188
BT-20	HG-5-88-01	0.04	1334	2936	3925	2	0.659770370337983
BT-20	HG-5-88-01	0.04	1657	4635	5383	1	0.831495894202598
BT-20	HG-5-88-01	0.12	1097	3491	3673	3	0.942540897792832
BT-20	HG-5-88-01	0.12	1334	3470	3925	2	0.847825881373323
BT-20	HG-5-88-01	0.12	1657	5270	5383	1	0.975193345848898
BT-20	HG-5-88-01	0.37	1097	3375	3673	3	0.905250454602725
BT-20	HG-5-88-01	0.37	1334	3702	3925	2	0.926255072812664
BT-20	HG-5-88-01	0.37	1657	5293	5383	1	0.980260102541131
BT-20	HG-5-88-01	1.11	1097	3264	3673	3	0.86905214470205
BT-20	HG-5-88-01	1.11	1334	3567	3925	2	0.880838765611264
BT-20	HG-5-88-01	1.11	1657	4985	5383	1	0.91163530644027
BT-20	HG-5-88-01	3.33	1097	3320	3673	3	0.887378865383508
BT-20	HG-5-88-01	3.33	1334	3499	3925	2	0.857729916316545
BT-20	HG-5-88-01	3.33	1657	4472	5383	1	0.793325906073542
BT-20	HG-5-88-01	10	1097	1969	3673	3	0.398669592128693
BT-20	HG-5-88-01	10	1334	2250	3925	2	0.398996136871836
BT-20	HG-5-88-01	10	1657	3006	5383	1	0.419617525565189
BT-20	HG-6-64-01	0.04	1097	3336	3673	3	0.892590808388687
BT-20	HG-6-64-01	0.04	1334	4333	3925	2	1.13115795970119
BT-20	HG-6-64-01	0.04	1657	5824	5383	1	1.09482525518286
BT-20	HG-6-64-01	0.12	1097	2796	3673	3	0.710285042210364
BT-20	HG-6-64-01	0.12	1334	4124	3925	2	1.06455138466994
BT-20	HG-6-64-01	0.12	1657	5436	5383	1	1.01156104770654
BT-20	HG-6-64-01	0.37	1097	2594	3673	3	0.638280155426194
BT-20	HG-6-64-01	0.37	1334	4162	3925	2	1.07674990303707
BT-20	HG-6-64-01	0.37	1657	4625	5383	1	0.829170256742195
BT-20	HG-6-64-01	1.11	1097	2050	3673	3	0.431389044021357
BT-20	HG-6-64-01	1.11	1334	3334	3925	2	0.800978111575383
BT-20	HG-6-64-01	1.11	1657	3977	5383	1	0.673739980464665
BT-20	HG-6-64-01	3.33	1097	1560	3673	3	0.223806433509225
BT-20	HG-6-64-01	3.33	1334	2156	3925	2	0.361170420128915
BT-20	HG-6-64-01	3.33	1657	2994	5383	1	0.416280851348632
BT-20	HG-6-64-01	10	1097	627	3673	3	-0.274476048715211
BT-20	HG-6-64-01	10	1334	1475	3925	2	0.0666624363008501
BT-20	HG-6-64-01	10	1657	904	5383	1	-0.299853981046607
BT-20	Imatinib	0.04	1097	3748	3673	3	1.02332372128978
BT-20	Imatinib	0.04	1334	3830	3925	2	0.968772260676233
BT-20	Imatinib	0.04	1657	5484	5383	1	1.02199144638075
BT-20	Imatinib	0.12	1097	3779	3673	3	1.03290598410765
BT-20	Imatinib	0.12	1334	3727	3925	2	0.934600026228251
BT-20	Imatinib	0.12	1657	5758	5383	1	1.08082678689761
BT-20	Imatinib	0.37	1097	3668	3673	3	0.998437898346374
BT-20	Imatinib	0.37	1334	3798	3925	2	0.958191242599485
BT-20	Imatinib	0.37	1657	5458	5383	1	1.01634633414316
BT-20	Imatinib	1.11	1097	3751	3673	3	1.02425251029408
BT-20	Imatinib	1.11	1334	3868	3925	2	0.98129623560356
BT-20	Imatinib	1.11	1657	5631	5383	1	1.0537030950415
BT-20	Imatinib	3.33	1097	3500	3673	3	0.945411866506924
