Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	concentration	Small Mol Conc Unit	Replicate	Seeding Density	cell_count__time0	cell_count	cell_count__ctrl
50238	Hs 578T	10024-101-1	NVP-TAE684	0.01	uM	1	1250.0	718.46	2272.67	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	0.031623	uM	1	1250.0	718.46	2118.67	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	0.1	uM	1	1250.0	718.46	2024.67	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	0.31623	uM	1	1250.0	718.46	1880.0	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	1.0	uM	1	1250.0	718.46	1371.67	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	3.1623	uM	1	1250.0	718.46	719.67	2178.67
50238	Hs 578T	10024-101-1	NVP-TAE684	10.0	uM	1	1250.0	718.46	442.33	2178.67
50238	Hs 578T	10071-101-1	Palbociclib	0.0033113	uM	1	1250.0	718.46	2101.67	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	0.01	uM	1	1250.0	718.46	2113.0	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	0.031623	uM	1	1250.0	718.46	1967.0	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	0.1	uM	1	1250.0	718.46	1773.33	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	0.31623	uM	1	1250.0	718.46	1476.33	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	1.0	uM	1	1250.0	718.46	1376.0	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	3.1623	uM	1	1250.0	718.46	1422.33	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	10.0	uM	1	1250.0	718.46	1361.0	2335.33
50238	Hs 578T	10071-101-1	Palbociclib	19.9526	uM	1	1250.0	718.46	1257.0	2335.33
50238	Hs 578T	10146-101-3	Omipalisib	0.0016596	uM	1	2500.0	1203.29	2136.33	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.0033113	uM	1	2500.0	1203.29	2099.0	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.01	uM	1	2500.0	1203.29	1921.67	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.031623	uM	1	2500.0	1203.29	1664.67	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.1	uM	1	2500.0	1203.29	1481.33	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.31623	uM	1	2500.0	1203.29	1417.33	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	1.0	uM	1	2500.0	1203.29	1274.33	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	3.1623	uM	1	2500.0	1203.29	935.67	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	10.0	uM	1	2500.0	1203.29	958.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.0016596	uM	1	2500.0	1203.29	2085.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.0033113	uM	1	2500.0	1203.29	2301.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.01	uM	1	2500.0	1203.29	2247.67	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.031623	uM	1	2500.0	1203.29	2345.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.1	uM	1	2500.0	1203.29	2033.67	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	0.31623	uM	1	2500.0	1203.29	1715.33	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	1.0	uM	1	2500.0	1203.29	1754.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	3.1623	uM	1	2500.0	1203.29	1740.0	2259.0
50238	Hs 578T	10264-999-2	Methotrexate	10.0	uM	1	2500.0	1203.29	1823.0	2259.0
50238	Hs 578T	10102-999-6	Taxol	1.6596e-4	uM	1	2500.0	1203.29	2109.67	2259.0
50238	Hs 578T	10102-999-6	Taxol	3.3113e-4	uM	1	2500.0	1203.29	2360.33	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.001	uM	1	2500.0	1203.29	2139.67	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.0031623	uM	1	2500.0	1203.29	2115.0	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.01	uM	1	2500.0	1203.29	1269.67	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.031623	uM	1	2500.0	1203.29	1323.0	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.1	uM	1	2500.0	1203.29	1175.0	2259.0
50238	Hs 578T	10102-999-6	Taxol	0.31623	uM	1	2500.0	1203.29	1127.33	2259.0
50238	Hs 578T	10102-999-6	Taxol	1.0	uM	1	2500.0	1203.29	1260.67	2259.0
50238	Hs 578T	10250-999-4	Etoposide	0.0033113	uM	1	2500.0	1203.29	2485.33	2447.42
50238	Hs 578T	10250-999-4	Etoposide	0.01	uM	1	2500.0	1203.29	2384.0	2447.42
50238	Hs 578T	10250-999-4	Etoposide	0.031623	uM	1	2500.0	1203.29	2386.67	2447.42
50238	Hs 578T	10250-999-4	Etoposide	0.1	uM	1	2500.0	1203.29	2423.67	2447.42
50238	Hs 578T	10250-999-4	Etoposide	0.31623	uM	1	2500.0	1203.29	1973.0	2447.42
50238	Hs 578T	10250-999-4	Etoposide	1.0	uM	1	2500.0	1203.29	1284.33	2447.42
50238	Hs 578T	10250-999-4	Etoposide	3.1623	uM	1	2500.0	1203.29	1160.33	2447.42
50238	Hs 578T	10250-999-4	Etoposide	10.0	uM	1	2500.0	1203.29	881.33	2447.42
50238	Hs 578T	10250-999-4	Etoposide	19.9526	uM	1	2500.0	1203.29	1087.0	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	0.0033113	uM	1	2500.0	1203.29	2523.67	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	0.01	uM	1	2500.0	1203.29	2605.33	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	0.031623	uM	1	2500.0	1203.29	2715.67	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	0.1	uM	1	2500.0	1203.29	2799.33	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	0.31623	uM	1	2500.0	1203.29	2635.33	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	1.0	uM	1	2500.0	1203.29	2778.33	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	3.1623	uM	1	2500.0	1203.29	2499.67	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	10.0	uM	1	2500.0	1203.29	1628.0	2447.42
50238	Hs 578T	10099-101-1	Nilotinib	19.9526	uM	1	2500.0	1203.29	2347.0	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	0.0033113	uM	1	2500.0	1203.29	2513.67	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	0.01	uM	1	2500.0	1203.29	2520.67	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	0.031623	uM	1	2500.0	1203.29	2494.67	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	0.1	uM	1	2500.0	1203.29	2551.0	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	0.31623	uM	1	2500.0	1203.29	2720.0	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	1.0	uM	1	2500.0	1203.29	2874.67	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	3.1623	uM	1	2500.0	1203.29	2867.0	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	10.0	uM	1	2500.0	1203.29	2109.0	2447.42
50238	Hs 578T	10049-101-1	PLX-4720	19.9526	uM	1	2500.0	1203.29	1619.33	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.0016596	uM	1	2500.0	1203.29	2471.0	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.0033113	uM	1	2500.0	1203.29	2470.33	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.01	uM	1	2500.0	1203.29	2414.33	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.031623	uM	1	2500.0	1203.29	2417.0	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.1	uM	1	2500.0	1203.29	2295.67	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	0.31623	uM	1	2500.0	1203.29	2155.0	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	1.0	uM	1	2500.0	1203.29	1653.33	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	3.1623	uM	1	2500.0	1203.29	1022.33	2447.42
50238	Hs 578T	10024-101-1	NVP-TAE684	10.0	uM	1	2500.0	1203.29	584.33	2447.42
50238	Hs 578T	10071-101-1	Palbociclib	0.0033113	uM	1	2500.0	1203.29	2017.33	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	0.01	uM	1	2500.0	1203.29	2117.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	0.031623	uM	1	2500.0	1203.29	2154.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	0.1	uM	1	2500.0	1203.29	1774.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	0.31623	uM	1	2500.0	1203.29	1614.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	1.0	uM	1	2500.0	1203.29	1574.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	3.1623	uM	1	2500.0	1203.29	1690.0	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	10.0	uM	1	2500.0	1203.29	1573.33	2259.0
50238	Hs 578T	10071-101-1	Palbociclib	19.9526	uM	1	2500.0	1203.29	1519.0	2259.0
50238	Hs 578T	10146-101-3	Omipalisib	0.0016596	uM	1	5e3	2308.21	1802.0	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	0.0033113	uM	1	5e3	2308.21	1862.67	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	0.01	uM	1	5e3	2308.21	1678.67	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	0.031623	uM	1	5e3	2308.21	1368.33	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	0.1	uM	1	5e3	2308.21	1155.33	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	0.31623	uM	1	5e3	2308.21	1367.33	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	1.0	uM	1	5e3	2308.21	1915.67	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	3.1623	uM	1	5e3	2308.21	921.67	1972.67
50238	Hs 578T	10146-101-3	Omipalisib	10.0	uM	1	5e3	2308.21	942.0	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.0016596	uM	1	5e3	2308.21	1916.67	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.0033113	uM	1	5e3	2308.21	2089.67	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.01	uM	1	5e3	2308.21	1914.33	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.031623	uM	1	5e3	2308.21	1918.67	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.1	uM	1	5e3	2308.21	2103.67	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	0.31623	uM	1	5e3	2308.21	2062.0	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	1.0	uM	1	5e3	2308.21	1495.0	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	3.1623	uM	1	5e3	2308.21	1513.0	1972.67
50238	Hs 578T	10264-999-2	Methotrexate	10.0	uM	1	5e3	2308.21	2615.67	1972.67
50238	Hs 578T	10102-999-6	Taxol	1.6596e-4	uM	1	5e3	2308.21	1930.67	1972.67
50238	Hs 578T	10102-999-6	Taxol	3.3113e-4	uM	1	5e3	2308.21	2001.0	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.001	uM	1	5e3	2308.21	1867.67	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.0031623	uM	1	5e3	2308.21	2552.0	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.01	uM	1	5e3	2308.21	1020.0	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.031623	uM	1	5e3	2308.21	1205.33	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.1	uM	1	5e3	2308.21	1014.0	1972.67
50238	Hs 578T	10102-999-6	Taxol	0.31623	uM	1	5e3	2308.21	1079.0	1972.67
50238	Hs 578T	10102-999-6	Taxol	1.0	uM	1	5e3	2308.21	1119.33	1972.67
50238	Hs 578T	10250-999-4	Etoposide	0.0033113	uM	1	5e3	2308.21	2723.33	2662.5
50238	Hs 578T	10250-999-4	Etoposide	0.01	uM	1	5e3	2308.21	2565.33	2662.5
50238	Hs 578T	10250-999-4	Etoposide	0.031623	uM	1	5e3	2308.21	2716.67	2662.5
50238	Hs 578T	10250-999-4	Etoposide	0.1	uM	1	5e3	2308.21	2636.67	2662.5
50238	Hs 578T	10250-999-4	Etoposide	0.31623	uM	1	5e3	2308.21	2311.67	2662.5
50238	Hs 578T	10250-999-4	Etoposide	1.0	uM	1	5e3	2308.21	1906.0	2662.5
50238	Hs 578T	10250-999-4	Etoposide	3.1623	uM	1	5e3	2308.21	1573.33	2662.5
50238	Hs 578T	10250-999-4	Etoposide	10.0	uM	1	5e3	2308.21	1539.67	2662.5
50238	Hs 578T	10250-999-4	Etoposide	19.9526	uM	1	5e3	2308.21	1705.33	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	0.0033113	uM	1	5e3	2308.21	2749.67	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	0.01	uM	1	5e3	2308.21	2762.67	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	0.031623	uM	1	5e3	2308.21	2818.0	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	0.1	uM	1	5e3	2308.21	2893.33	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	0.31623	uM	1	5e3	2308.21	2924.33	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	1.0	uM	1	5e3	2308.21	2956.0	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	3.1623	uM	1	5e3	2308.21	2855.0	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	10.0	uM	1	5e3	2308.21	1395.33	2662.5
50238	Hs 578T	10099-101-1	Nilotinib	19.9526	uM	1	5e3	2308.21	1443.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	0.0033113	uM	1	5e3	2308.21	2705.33	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	0.01	uM	1	5e3	2308.21	2770.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	0.031623	uM	1	5e3	2308.21	2685.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	0.1	uM	1	5e3	2308.21	2789.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	0.31623	uM	1	5e3	2308.21	2902.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	1.0	uM	1	5e3	2308.21	3076.0	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	3.1623	uM	1	5e3	2308.21	3015.67	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	10.0	uM	1	5e3	2308.21	2869.67	2662.5
50238	Hs 578T	10049-101-1	PLX-4720	19.9526	uM	1	5e3	2308.21	2534.33	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.0016596	uM	1	5e3	2308.21	2631.67	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.0033113	uM	1	5e3	2308.21	2689.67	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.01	uM	1	5e3	2308.21	2585.67	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.031623	uM	1	5e3	2308.21	2556.0	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.1	uM	1	5e3	2308.21	2551.67	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	0.31623	uM	1	5e3	2308.21	2404.0	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	1.0	uM	1	5e3	2308.21	2260.0	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	3.1623	uM	1	5e3	2308.21	1739.33	2662.5
50238	Hs 578T	10024-101-1	NVP-TAE684	10.0	uM	1	5e3	2308.21	1180.33	2662.5
50238	Hs 578T	10071-101-1	Palbociclib	0.0033113	uM	1	5e3	2308.21	1815.67	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	0.01	uM	1	5e3	2308.21	1705.67	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	0.031623	uM	1	5e3	2308.21	1684.67	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	0.1	uM	1	5e3	2308.21	1457.0	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	0.31623	uM	1	5e3	2308.21	1569.67	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	1.0	uM	1	5e3	2308.21	2063.0	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	3.1623	uM	1	5e3	2308.21	1326.0	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	10.0	uM	1	5e3	2308.21	1274.0	1972.67
50238	Hs 578T	10071-101-1	Palbociclib	19.9526	uM	1	5e3	2308.21	1219.0	1972.67
50029	MCF7	10146-101-3	Omipalisib	0.0016596	uM	1	156.25	31.46	64.33	70.42
50029	MCF7	10146-101-3	Omipalisib	0.0033113	uM	1	156.25	31.46	59.67	70.42
50029	MCF7	10146-101-3	Omipalisib	0.01	uM	1	156.25	31.46	32.33	70.42
50029	MCF7	10146-101-3	Omipalisib	0.031623	uM	1	156.25	31.46	31.0	70.42
50029	MCF7	10146-101-3	Omipalisib	0.1	uM	1	156.25	31.46	31.0	70.42
50029	MCF7	10146-101-3	Omipalisib	0.31623	uM	1	156.25	31.46	31.0	70.42
50029	MCF7	10146-101-3	Omipalisib	1.0	uM	1	156.25	31.46	31.33	70.42
50029	MCF7	10146-101-3	Omipalisib	3.1623	uM	1	156.25	31.46	34.67	70.42
50029	MCF7	10146-101-3	Omipalisib	10.0	uM	1	156.25	31.46	28.67	70.42
50029	MCF7	10264-999-2	Methotrexate	0.0016596	uM	1	156.25	31.46	108.67	70.42
50029	MCF7	10264-999-2	Methotrexate	0.0033113	uM	1	156.25	31.46	52.67	70.42
50029	MCF7	10264-999-2	Methotrexate	0.01	uM	1	156.25	31.46	100.0	70.42
50029	MCF7	10264-999-2	Methotrexate	0.031623	uM	1	156.25	31.46	79.67	70.42
50029	MCF7	10264-999-2	Methotrexate	0.1	uM	1	156.25	31.46	64.33	70.42
50029	MCF7	10264-999-2	Methotrexate	0.31623	uM	1	156.25	31.46	98.0	70.42
50029	MCF7	10264-999-2	Methotrexate	1.0	uM	1	156.25	31.46	53.67	70.42
50029	MCF7	10264-999-2	Methotrexate	3.1623	uM	1	156.25	31.46	79.33	70.42
50029	MCF7	10264-999-2	Methotrexate	10.0	uM	1	156.25	31.46	73.33	70.42
50029	MCF7	10102-999-6	Taxol	1.6596e-4	uM	1	156.25	31.46	70.33	70.42
50029	MCF7	10102-999-6	Taxol	3.3113e-4	uM	1	156.25	31.46	64.33	70.42
50029	MCF7	10102-999-6	Taxol	0.001	uM	1	156.25	31.46	69.33	70.42
50029	MCF7	10102-999-6	Taxol	0.0031623	uM	1	156.25	31.46	54.33	70.42
50029	MCF7	10102-999-6	Taxol	0.01	uM	1	156.25	31.46	34.67	70.42
50029	MCF7	10102-999-6	Taxol	0.031623	uM	1	156.25	31.46	31.0	70.42
50029	MCF7	10102-999-6	Taxol	0.1	uM	1	156.25	31.46	27.0	70.42
50029	MCF7	10102-999-6	Taxol	0.31623	uM	1	156.25	31.46	21.67	70.42
50029	MCF7	10102-999-6	Taxol	1.0	uM	1	156.25	31.46	35.0	70.42
50029	MCF7	10250-999-4	Etoposide	0.0033113	uM	1	156.25	31.46	97.0	85.83
50029	MCF7	10250-999-4	Etoposide	0.01	uM	1	156.25	31.46	55.0	85.83
50029	MCF7	10250-999-4	Etoposide	0.031623	uM	1	156.25	31.46	82.0	85.83
50029	MCF7	10250-999-4	Etoposide	0.1	uM	1	156.25	31.46	88.0	85.83
50029	MCF7	10250-999-4	Etoposide	0.31623	uM	1	156.25	31.46	96.67	85.83
50029	MCF7	10250-999-4	Etoposide	1.0	uM	1	156.25	31.46	71.0	85.83
50029	MCF7	10250-999-4	Etoposide	3.1623	uM	1	156.25	31.46	48.0	85.83
50029	MCF7	10250-999-4	Etoposide	10.0	uM	1	156.25	31.46	33.0	85.83
50029	MCF7	10250-999-4	Etoposide	19.9526	uM	1	156.25	31.46	33.67	85.83
50029	MCF7	10099-101-1	Nilotinib	0.0033113	uM	1	156.25	31.46	55.0	85.83
50029	MCF7	10099-101-1	Nilotinib	0.01	uM	1	156.25	31.46	88.33	85.83
50029	MCF7	10099-101-1	Nilotinib	0.031623	uM	1	156.25	31.46	106.67	85.83
50029	MCF7	10099-101-1	Nilotinib	0.1	uM	1	156.25	31.46	112.33	85.83
50029	MCF7	10099-101-1	Nilotinib	0.31623	uM	1	156.25	31.46	137.0	85.83
50029	MCF7	10099-101-1	Nilotinib	1.0	uM	1	156.25	31.46	87.0	85.83
50029	MCF7	10099-101-1	Nilotinib	3.1623	uM	1	156.25	31.46	66.33	85.83
50029	MCF7	10099-101-1	Nilotinib	10.0	uM	1	156.25	31.46	536.0	85.83
50029	MCF7	10099-101-1	Nilotinib	19.9526	uM	1	156.25	31.46	3502.33	85.83
50029	MCF7	10049-101-1	PLX-4720	0.0033113	uM	1	156.25	31.46	122.33	85.83
50029	MCF7	10049-101-1	PLX-4720	0.01	uM	1	156.25	31.46	85.0	85.83
50029	MCF7	10049-101-1	PLX-4720	0.031623	uM	1	156.25	31.46	100.67	85.83
50029	MCF7	10049-101-1	PLX-4720	0.1	uM	1	156.25	31.46	58.33	85.83
50029	MCF7	10049-101-1	PLX-4720	0.31623	uM	1	156.25	31.46	84.0	85.83
50029	MCF7	10049-101-1	PLX-4720	1.0	uM	1	156.25	31.46	73.0	85.83
50029	MCF7	10049-101-1	PLX-4720	3.1623	uM	1	156.25	31.46	108.67	85.83
50029	MCF7	10049-101-1	PLX-4720	10.0	uM	1	156.25	31.46	101.0	85.83
50029	MCF7	10049-101-1	PLX-4720	19.9526	uM	1	156.25	31.46	86.33	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.0016596	uM	1	156.25	31.46	39.33	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.0033113	uM	1	156.25	31.46	81.67	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.01	uM	1	156.25	31.46	118.0	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.031623	uM	1	156.25	31.46	63.67	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.1	uM	1	156.25	31.46	50.67	85.83
50029	MCF7	10024-101-1	NVP-TAE684	0.31623	uM	1	156.25	31.46	32.33	85.83
50029	MCF7	10024-101-1	NVP-TAE684	1.0	uM	1	156.25	31.46	22.0	85.83
50029	MCF7	10024-101-1	NVP-TAE684	3.1623	uM	1	156.25	31.46	34.67	85.83
50029	MCF7	10024-101-1	NVP-TAE684	10.0	uM	1	156.25	31.46	26.0	85.83
50029	MCF7	10071-101-1	Palbociclib	0.0033113	uM	1	156.25	31.46	77.33	70.42
50029	MCF7	10071-101-1	Palbociclib	0.01	uM	1	156.25	31.46	63.0	70.42
50029	MCF7	10071-101-1	Palbociclib	0.031623	uM	1	156.25	31.46	40.67	70.42
50029	MCF7	10071-101-1	Palbociclib	0.1	uM	1	156.25	31.46	35.33	70.42
50029	MCF7	10071-101-1	Palbociclib	0.31623	uM	1	156.25	31.46	64.67	70.42
50029	MCF7	10071-101-1	Palbociclib	1.0	uM	1	156.25	31.46	40.67	70.42
50029	MCF7	10071-101-1	Palbociclib	3.1623	uM	1	156.25	31.46	26.0	70.42
50029	MCF7	10071-101-1	Palbociclib	10.0	uM	1	156.25	31.46	74.67	70.42
50029	MCF7	10071-101-1	Palbociclib	19.9526	uM	1	156.25	31.46	200.0	70.42
50029	MCF7	10146-101-3	Omipalisib	0.0016596	uM	1	312.5	97.17	192.67	262.83
50029	MCF7	10146-101-3	Omipalisib	0.0033113	uM	1	312.5	97.17	179.33	262.83
50029	MCF7	10146-101-3	Omipalisib	0.01	uM	1	312.5	97.17	136.33	262.83
50029	MCF7	10146-101-3	Omipalisib	0.031623	uM	1	312.5	97.17	98.0	262.83
50029	MCF7	10146-101-3	Omipalisib	0.1	uM	1	312.5	97.17	104.67	262.83
50029	MCF7	10146-101-3	Omipalisib	0.31623	uM	1	312.5	97.17	95.67	262.83
50029	MCF7	10146-101-3	Omipalisib	1.0	uM	1	312.5	97.17	94.0	262.83
50029	MCF7	10146-101-3	Omipalisib	3.1623	uM	1	312.5	97.17	92.0	262.83
50029	MCF7	10146-101-3	Omipalisib	10.0	uM	1	312.5	97.17	86.67	262.83
50029	MCF7	10264-999-2	Methotrexate	0.0016596	uM	1	312.5	97.17	306.33	262.83
50029	MCF7	10264-999-2	Methotrexate	0.0033113	uM	1	312.5	97.17	205.33	262.83
50029	MCF7	10264-999-2	Methotrexate	0.01	uM	1	312.5	97.17	321.67	262.83
50029	MCF7	10264-999-2	Methotrexate	0.031623	uM	1	312.5	97.17	252.0	262.83
50029	MCF7	10264-999-2	Methotrexate	0.1	uM	1	312.5	97.17	264.33	262.83
50029	MCF7	10264-999-2	Methotrexate	0.31623	uM	1	312.5	97.17	249.0	262.83
50029	MCF7	10264-999-2	Methotrexate	1.0	uM	1	312.5	97.17	171.33	262.83
50029	MCF7	10264-999-2	Methotrexate	3.1623	uM	1	312.5	97.17	216.67	262.83
50029	MCF7	10264-999-2	Methotrexate	10.0	uM	1	312.5	97.17	219.0	262.83
50029	MCF7	10102-999-6	Taxol	1.6596e-4	uM	1	312.5	97.17	270.0	262.83
50029	MCF7	10102-999-6	Taxol	3.3113e-4	uM	1	312.5	97.17	210.0	262.83
50029	MCF7	10102-999-6	Taxol	0.001	uM	1	312.5	97.17	186.0	262.83
50029	MCF7	10102-999-6	Taxol	0.0031623	uM	1	312.5	97.17	138.33	262.83
50029	MCF7	10102-999-6	Taxol	0.01	uM	1	312.5	97.17	108.33	262.83
50029	MCF7	10102-999-6	Taxol	0.031623	uM	1	312.5	97.17	97.67	262.83
50029	MCF7	10102-999-6	Taxol	0.1	uM	1	312.5	97.17	89.0	262.83
50029	MCF7	10102-999-6	Taxol	0.31623	uM	1	312.5	97.17	115.0	262.83
50029	MCF7	10102-999-6	Taxol	1.0	uM	1	312.5	97.17	77.67	262.83
50029	MCF7	10250-999-4	Etoposide	0.0033113	uM	1	312.5	97.17	353.67	252.0
50029	MCF7	10250-999-4	Etoposide	0.01	uM	1	312.5	97.17	269.0	252.0
50029	MCF7	10250-999-4	Etoposide	0.031623	uM	1	312.5	97.17	292.33	252.0
50029	MCF7	10250-999-4	Etoposide	0.1	uM	1	312.5	97.17	341.0	252.0
50029	MCF7	10250-999-4	Etoposide	0.31623	uM	1	312.5	97.17	234.0	252.0
50029	MCF7	10250-999-4	Etoposide	1.0	uM	1	312.5	97.17	198.67	252.0
50029	MCF7	10250-999-4	Etoposide	3.1623	uM	1	312.5	97.17	171.33	252.0
50029	MCF7	10250-999-4	Etoposide	10.0	uM	1	312.5	97.17	160.33	252.0
50029	MCF7	10250-999-4	Etoposide	19.9526	uM	1	312.5	97.17	147.33	252.0
50029	MCF7	10099-101-1	Nilotinib	0.0033113	uM	1	312.5	97.17	273.33	252.0
50029	MCF7	10099-101-1	Nilotinib	0.01	uM	1	312.5	97.17	332.67	252.0
50029	MCF7	10099-101-1	Nilotinib	0.031623	uM	1	312.5	97.17	302.33	252.0
50029	MCF7	10099-101-1	Nilotinib	0.1	uM	1	312.5	97.17	274.0	252.0
50029	MCF7	10099-101-1	Nilotinib	0.31623	uM	1	312.5	97.17	313.67	252.0
