Cell Name	Small Molecule Name	concentration	LJP Library Plate	Timepoint	cell_count__time0	cell_count	cell_count__ctrl
MCF7	SU11274	1.11	LJP5	72	1235	3896	4267
MCF7	SU11274	3.33	LJP5	72	1235	3145	4267
MCF7	SU11274	10	LJP5	72	1235	1576	4267
MCF7	Canertinib	0.04	LJP6	72	1235	4047	4056
MCF7	Canertinib	0.12	LJP6	72	1235	3572	4056
MCF7	Canertinib	0.37	LJP6	72	1235	3194	4056
MCF7	Canertinib	1.11	LJP6	72	1235	2787	4056
MCF7	Canertinib	3.33	LJP6	72	1235	2081	4056
MCF7	Canertinib	10	LJP6	72	1235	430	4056
MCF7	NVP-AEW541	0.04	LJP5	72	1235	4234	4267
MCF7	NVP-AEW541	0.12	LJP5	72	1235	3844	4267
MCF7	NVP-AEW541	0.37	LJP5	72	1235	2543	4267
MCF7	NVP-AEW541	1.11	LJP5	72	1235	2156	4267
MCF7	NVP-AEW541	3.33	LJP5	72	1235	2212	4267
MCF7	NVP-AEW541	10	LJP5	72	1235	1048	4267
MCF7	PHA-665752	0.04	LJP5	72	1235	4485	4267
MCF7	PHA-665752	0.12	LJP5	72	1235	4759	4267
MCF7	PHA-665752	0.37	LJP5	72	1235	4574	4267
MCF7	PHA-665752	1.11	LJP5	72	1235	4218	4267
MCF7	PHA-665752	3.33	LJP5	72	1235	3763	4267
MCF7	PHA-665752	10	LJP5	72	1235	3029	4267
MCF7	PI103	0.04	LJP6	72	1235	3469	4056
MCF7	PI103	0.12	LJP6	72	1235	2471	4056
MCF7	PI103	0.37	LJP6	72	1235	1540	4056
MCF7	PI103	1.11	LJP6	72	1235	1223	4056
MCF7	PI103	3.33	LJP6	72	1235	1148	4056
MCF7	PI103	10	LJP6	72	1235	1057	4056
MCF7	Dovitinib	0.04	LJP5	72	1235	3846	4267
MCF7	Dovitinib	0.12	LJP5	72	1235	3441	4267
MCF7	Dovitinib	0.37	LJP5	72	1235	3010	4267
MCF7	Dovitinib	1.11	LJP5	72	1235	2849	4267
MCF7	Dovitinib	3.33	LJP5	72	1235	2215	4267
MCF7	Dovitinib	10	LJP5	72	1235	2197	4267
MCF7	GSK 690693	0.04	LJP5	72	1235	2655	4267
MCF7	GSK 690693	0.12	LJP5	72	1235	2213	4267
MCF7	GSK 690693	0.37	LJP5	72	1235	2168	4267
MCF7	GSK 690693	1.11	LJP5	72	1235	2108	4267
MCF7	GSK 690693	3.33	LJP5	72	1235	2231	4267
MCF7	GSK 690693	10	LJP5	72	1235	2142	4267
MCF7	SNS-032	0.04	LJP6	72	1235	726	4056
MCF7	SNS-032	0.12	LJP6	72	1235	632	4056
MCF7	SNS-032	0.37	LJP6	72	1235	574	4056
MCF7	SNS-032	1.11	LJP6	72	1235	565	4056
MCF7	SNS-032	3.33	LJP6	72	1235	579	4056
MCF7	SNS-032	10	LJP6	72	1235	598	4056
MCF7	Afatinib	0.04	LJP6	72	1235	2830	4056
MCF7	Afatinib	0.12	LJP6	72	1235	2890	4056
MCF7	Afatinib	0.37	LJP6	72	1235	3301	4056
MCF7	Afatinib	1.11	LJP6	72	1235	3186	4056
MCF7	Afatinib	3.33	LJP6	72	1235	2283	4056
MCF7	Afatinib	10	LJP6	72	1235	664	4056
MCF7	GSK1904529A	0.04	LJP6	72	1235	1953	4056
MCF7	GSK1904529A	0.12	LJP6	72	1235	1785	4056
MCF7	GSK1904529A	0.37	LJP6	72	1235	1968	4056
MCF7	GSK1904529A	1.11	LJP6	72	1235	1904	4056
MCF7	GSK1904529A	3.33	LJP6	72	1235	1945	4056
MCF7	GSK1904529A	10	LJP6	72	1235	1742	4056
MCF7	Linsitinib	0.04	LJP5	72	1235	3243	4267
MCF7	Linsitinib	0.12	LJP5	72	1235	3268	4267
MCF7	Linsitinib	0.37	LJP5	72	1235	2401	4267
MCF7	Linsitinib	1.11	LJP5	72	1235	2251	4267
MCF7	Linsitinib	3.33	LJP5	72	1235	2187	4267
MCF7	Linsitinib	10	LJP5	72	1235	1868	4267
MCF7	Ruxolitinib	0.04	LJP5	72	1235	3891	4267
MCF7	Ruxolitinib	0.12	LJP5	72	1235	3957	4267
MCF7	Ruxolitinib	0.37	LJP5	72	1235	3973	4267
MCF7	Ruxolitinib	1.11	LJP5	72	1235	4302	4267
MCF7	Ruxolitinib	3.33	LJP5	72	1235	4398	4267
MCF7	Ruxolitinib	10	LJP5	72	1235	3184	4267
MCF7	Momelotinib	0.04	LJP5	72	1235	3936	4267
MCF7	Momelotinib	0.12	LJP5	72	1235	3478	4267
MCF7	Momelotinib	0.37	LJP5	72	1235	3297	4267
MCF7	Momelotinib	1.11	LJP5	72	1235	2804	4267
MCF7	Momelotinib	3.33	LJP5	72	1235	1785	4267
MCF7	Momelotinib	10	LJP5	72	1235	1411	4267
MCF7	Fedratinib	0.04	LJP5	72	1235	4587	4267
MCF7	Fedratinib	0.12	LJP5	72	1235	4228	4267
MCF7	Fedratinib	0.37	LJP5	72	1235	3512	4267
MCF7	Fedratinib	1.11	LJP5	72	1235	2443	4267
MCF7	Fedratinib	3.33	LJP5	72	1235	1226	4267
MCF7	Fedratinib	10	LJP5	72	1235	649	4267
MCF7	Trametinib	0.04	LJP5	72	1235	2062	4267
MCF7	Trametinib	0.12	LJP5	72	1235	2219	4267
MCF7	Trametinib	0.37	LJP5	72	1235	2126	4267
MCF7	Trametinib	1.11	LJP5	72	1235	2286	4267
MCF7	Trametinib	3.33	LJP5	72	1235	2307	4267
MCF7	Trametinib	10	LJP5	72	1235	2379	4267
MCF7	Omipalisib	0.04	LJP6	72	1235	1362	4056
MCF7	Omipalisib	0.12	LJP6	72	1235	1363	4056
MCF7	Omipalisib	0.37	LJP6	72	1235	1396	4056
MCF7	Omipalisib	1.11	LJP6	72	1235	1194	4056
MCF7	Omipalisib	3.33	LJP6	72	1235	1053	4056
MCF7	Omipalisib	10	LJP6	72	1235	822	4056
MCF7	Buparlisib	0.04	LJP5	72	1235	3877	4267
MCF7	Buparlisib	0.12	LJP5	72	1235	2627	4267
MCF7	Buparlisib	0.37	LJP5	72	1235	1528	4267
MCF7	Buparlisib	1.11	LJP5	72	1235	935	4267
MCF7	Buparlisib	3.33	LJP5	72	1235	854	4267
MCF7	Buparlisib	10	LJP5	72	1235	873	4267
MCF7	XL147	0.04	LJP5	72	1235	4765	4267
MCF7	XL147	0.12	LJP5	72	1235	4394	4267
MCF7	XL147	0.37	LJP5	72	1235	4542	4267
MCF7	XL147	1.11	LJP5	72	1235	4461	4267
MCF7	XL147	3.33	LJP5	72	1235	4700	4267
MCF7	XL147	10	LJP5	72	1235	2690	4267
MCF7	Y39983	0.04	LJP6	72	1235	4249	4056
MCF7	Y39983	0.12	LJP6	72	1235	4182	4056
MCF7	Y39983	0.37	LJP6	72	1235	4011	4056
MCF7	Y39983	1.11	LJP6	72	1235	3338	4056
MCF7	Y39983	3.33	LJP6	72	1235	2251	4056
MCF7	Y39983	10	LJP6	72	1235	622	4056
MCF7	Nintedanib	0.04	LJP6	72	1235	3999	4056
MCF7	Nintedanib	0.12	LJP6	72	1235	3521	4056
MCF7	Nintedanib	0.37	LJP6	72	1235	2792	4056
MCF7	Nintedanib	1.11	LJP6	72	1235	2119	4056
MCF7	Nintedanib	3.33	LJP6	72	1235	1463	4056
MCF7	Nintedanib	10	LJP6	72	1235	844	4056
MCF7	Foretinib	0.04	LJP5	72	1235	4219	4267
MCF7	Foretinib	0.12	LJP5	72	1235	1873	4267
MCF7	Foretinib	0.37	LJP5	72	1235	1523	4267
MCF7	Foretinib	1.11	LJP5	72	1235	1412	4267
MCF7	Foretinib	3.33	LJP5	72	1235	1290	4267
MCF7	Foretinib	10	LJP5	72	1235	839	4267
MCF7	AZD 5438	0.04	LJP6	72	1235	3569	4056
MCF7	AZD 5438	0.12	LJP6	72	1235	2135	4056
MCF7	AZD 5438	0.37	LJP6	72	1235	1345	4056
MCF7	AZD 5438	1.11	LJP6	72	1235	1192	4056
MCF7	AZD 5438	3.33	LJP6	72	1235	779	4056
MCF7	AZD 5438	10	LJP6	72	1235	381	4056
MCF7	Pelitinib	0.04	LJP5	72	1235	4756	4267
MCF7	Pelitinib	0.12	LJP5	72	1235	4915	4267
MCF7	Pelitinib	0.37	LJP5	72	1235	4330	4267
MCF7	Pelitinib	1.11	LJP5	72	1235	3706	4267
MCF7	Pelitinib	3.33	LJP5	72	1235	1938	4267
MCF7	Pelitinib	10	LJP5	72	1235	1082	4267
MCF7	Luminespib	0.04	LJP5	72	1235	1452	4267
MCF7	Luminespib	0.12	LJP5	72	1235	1413	4267
MCF7	Luminespib	0.37	LJP5	72	1235	1473	4267
MCF7	Luminespib	1.11	LJP5	72	1235	1481	4267
MCF7	Luminespib	3.33	LJP5	72	1235	1388	4267
MCF7	Luminespib	10	LJP5	72	1235	1233	4267
MCF7	AZD8330	0.04	LJP5	72	1235	1989	4267
MCF7	AZD8330	0.12	LJP5	72	1235	1986	4267
MCF7	AZD8330	0.37	LJP5	72	1235	2089	4267
MCF7	AZD8330	1.11	LJP5	72	1235	2392	4267
MCF7	AZD8330	3.33	LJP5	72	1235	2321	4267
MCF7	AZD8330	10	LJP5	72	1235	2532	4267
MCF7	TGX221	0.04	LJP5	72	1235	3428	4267
MCF7	TGX221	0.12	LJP5	72	1235	3633	4267
MCF7	TGX221	0.37	LJP5	72	1235	4070	4267
MCF7	TGX221	1.11	LJP5	72	1235	4179	4267
MCF7	TGX221	3.33	LJP5	72	1235	3227	4267
MCF7	TGX221	10	LJP5	72	1235	3775	4267
MCF7	GSK1059615	0.04	LJP5	72	1235	4288	4267
MCF7	GSK1059615	0.04	LJP6	72	1235	4166	4056
MCF7	GSK1059615	0.12	LJP5	72	1235	3935	4267
MCF7	GSK1059615	0.12	LJP6	72	1235	3305	4056
MCF7	GSK1059615	0.37	LJP5	72	1235	2598	4267
MCF7	GSK1059615	0.37	LJP6	72	1235	2508	4056
MCF7	GSK1059615	1.11	LJP5	72	1235	1668	4267
MCF7	GSK1059615	1.11	LJP6	72	1235	1706	4056
MCF7	GSK1059615	3.33	LJP5	72	1235	1063	4267
MCF7	GSK1059615	3.33	LJP6	72	1235	1156	4056
MCF7	GSK1059615	10	LJP5	72	1235	768	4267
MCF7	GSK1059615	10	LJP6	72	1235	724	4056
MCF7	Brivanib	0.04	LJP5	72	1235	3555	4267
MCF7	Brivanib	0.12	LJP5	72	1235	3502	4267
MCF7	Brivanib	0.37	LJP5	72	1235	3561	4267
MCF7	Brivanib	1.11	LJP5	72	1235	3667	4267
MCF7	Brivanib	3.33	LJP5	72	1235	3966	4267
MCF7	Brivanib	10	LJP5	72	1235	3638	4267
MCF7	CHIR-99021	0.04	LJP6	72	1235	3565	4056
MCF7	CHIR-99021	0.12	LJP6	72	1235	3240	4056
MCF7	CHIR-99021	0.37	LJP6	72	1235	3231	4056
MCF7	CHIR-99021	1.11	LJP6	72	1235	2455	4056
MCF7	CHIR-99021	3.33	LJP6	72	1235	2493	4056
MCF7	CHIR-99021	10	LJP6	72	1235	1624	4056
MCF7	Linifanib	0.04	LJP6	72	1235	4787	4056
MCF7	Linifanib	0.12	LJP6	72	1235	4619	4056
MCF7	Linifanib	0.37	LJP6	72	1235	4546	4056
MCF7	Linifanib	1.11	LJP6	72	1235	4163	4056
MCF7	Linifanib	3.33	LJP6	72	1235	3842	4056
MCF7	Linifanib	10	LJP6	72	1235	1365	4056
MCF7	PIK-93	0.04	LJP5	72	1235	4925	4267
MCF7	PIK-93	0.12	LJP5	72	1235	4937	4267
MCF7	PIK-93	0.37	LJP5	72	1235	5022	4267
MCF7	PIK-93	1.11	LJP5	72	1235	4643	4267
MCF7	PIK-93	3.33	LJP5	72	1235	2438	4267
MCF7	PIK-93	10	LJP5	72	1235	1417	4267
MCF7	Dactolisib	0.04	LJP5	72	1235	1924	4267
MCF7	Dactolisib	0.12	LJP5	72	1235	1777	4267
MCF7	Dactolisib	0.37	LJP5	72	1235	1679	4267
MCF7	Dactolisib	1.11	LJP5	72	1235	1371	4267
MCF7	Dactolisib	3.33	LJP5	72	1235	1206	4267
MCF7	Dactolisib	10	LJP5	72	1235	1328	4267
MCF7	Alpelisib	0.04	LJP5	72	1235	3948	4267
MCF7	Alpelisib	0.12	LJP5	72	1235	3450	4267
MCF7	Alpelisib	0.37	LJP5	72	1235	2680	4267
MCF7	Alpelisib	1.11	LJP5	72	1235	2254	4267
MCF7	Alpelisib	3.33	LJP5	72	1235	1698	4267
MCF7	Alpelisib	10	LJP5	72	1235	1043	4267
MCF7	GDC-0980	0.04	LJP5	72	1235	1394	4267
MCF7	GDC-0980	0.12	LJP5	72	1235	1163	4267
MCF7	GDC-0980	0.37	LJP5	72	1235	1114	4267
MCF7	GDC-0980	1.11	LJP5	72	1235	1252	4267
MCF7	GDC-0980	3.33	LJP5	72	1235	1167	4267
MCF7	GDC-0980	10	LJP5	72	1235	1103	4267
MCF7	Mitoxantrone	0.04	LJP5	72	1235	1380	4267
MCF7	Mitoxantrone	0.04	LJP6	72	1235	1170	4056
MCF7	Mitoxantrone	0.12	LJP5	72	1235	1315	4267
MCF7	Mitoxantrone	0.12	LJP6	72	1235	1156	4056
MCF7	Mitoxantrone	0.37	LJP5	72	1235	1487	4267
MCF7	Mitoxantrone	0.37	LJP6	72	1235	1296	4056
MCF7	Mitoxantrone	1.11	LJP5	72	1235	1061	4267
MCF7	Mitoxantrone	1.11	LJP6	72	1235	988	4056
MCF7	Mitoxantrone	3.33	LJP5	72	1235	621	4267
MCF7	Mitoxantrone	3.33	LJP6	72	1235	660	4056
MCF7	Mitoxantrone	10	LJP5	72	1235	420	4267
MCF7	Mitoxantrone	10	LJP6	72	1235	408	4056
MCF7	Radicicol	0.04	LJP5	72	1235	2719	4267
MCF7	Radicicol	0.04	LJP6	72	1235	2568	4056
MCF7	Radicicol	0.12	LJP5	72	1235	1760	4267
MCF7	Radicicol	0.12	LJP6	72	1235	1793	4056
MCF7	Radicicol	0.37	LJP5	72	1235	1603	4267
MCF7	Radicicol	0.37	LJP6	72	1235	1601	4056
MCF7	Radicicol	1.11	LJP5	72	1235	1587	4267
MCF7	Radicicol	1.11	LJP6	72	1235	1626	4056
MCF7	Radicicol	3.33	LJP5	72	1235	1664	4267
MCF7	Radicicol	3.33	LJP6	72	1235	1503	4056
MCF7	Radicicol	10	LJP5	72	1235	998	4267
MCF7	Radicicol	10	LJP6	72	1235	947	4056
MCF7	Withaferin A	0.04	LJP5	72	1235	4676	4267
MCF7	Withaferin A	0.04	LJP6	72	1235	3891	4056
MCF7	Withaferin A	0.12	LJP5	72	1235	3865	4267
MCF7	Withaferin A	0.12	LJP6	72	1235	3365	4056
MCF7	Withaferin A	0.37	LJP5	72	1235	1871	4267
MCF7	Withaferin A	0.37	LJP6	72	1235	1735	4056
MCF7	Withaferin A	1.11	LJP5	72	1235	1563	4267
MCF7	Withaferin A	1.11	LJP6	72	1235	1337	4056
MCF7	Withaferin A	3.33	LJP5	72	1235	1035	4267
MCF7	Withaferin A	3.33	LJP6	72	1235	1051	4056
MCF7	Withaferin A	10	LJP5	72	1235	1111	4267
MCF7	Withaferin A	10	LJP6	72	1235	1032	4056
SK-BR-3	Seliciclib	0.04	LJP5	72	1476	4165	3772
SK-BR-3	Seliciclib	0.12	LJP5	72	1476	4001	3772
SK-BR-3	Seliciclib	0.37	LJP5	72	1476	3951	3772
SK-BR-3	Seliciclib	1.11	LJP5	72	1476	3292	3772
SK-BR-3	Seliciclib	3.33	LJP5	72	1476	2912	3772
SK-BR-3	Seliciclib	10	LJP5	72	1476	1413	3772
SK-BR-3	AT-7519	0.04	LJP6	72	1476	3146	3643
SK-BR-3	AT-7519	0.12	LJP6	72	1476	1759	3643
SK-BR-3	AT-7519	0.37	LJP6	72	1476	1424	3643
SK-BR-3	AT-7519	1.11	LJP6	72	1476	1152	3643
SK-BR-3	AT-7519	3.33	LJP6	72	1476	983	3643
SK-BR-3	AT-7519	10	LJP6	72	1476	788	3643
SK-BR-3	AZD7762	0.04	LJP6	72	1476	1505	3643
SK-BR-3	AZD7762	0.12	LJP6	72	1476	1351	3643
SK-BR-3	AZD7762	0.37	LJP6	72	1476	1283	3643
SK-BR-3	AZD7762	1.11	LJP6	72	1476	1052	3643
SK-BR-3	AZD7762	3.33	LJP6	72	1476	1004	3643
SK-BR-3	AZD7762	10	LJP6	72	1476	1002	3643
SK-BR-3	AZD8055	0.04	LJP6	72	1476	1566	3643
SK-BR-3	AZD8055	0.12	LJP6	72	1476	1473	3643
SK-BR-3	AZD8055	0.37	LJP6	72	1476	1474	3643
SK-BR-3	AZD8055	1.11	LJP6	72	1476	1313	3643
SK-BR-3	AZD8055	3.33	LJP6	72	1476	1322	3643
SK-BR-3	AZD8055	10	LJP6	72	1476	1074	3643
SK-BR-3	Sorafenib	0.04	LJP6	72	1476	3306	3643
SK-BR-3	Sorafenib	0.12	LJP6	72	1476	3294	3643
SK-BR-3	Sorafenib	0.37	LJP6	72	1476	3427	3643
SK-BR-3	Sorafenib	1.11	LJP6	72	1476	3608	3643
SK-BR-3	Sorafenib	3.33	LJP6	72	1476	3504	3643
SK-BR-3	Sorafenib	10	LJP6	72	1476	1730	3643
SK-BR-3	CP466722	0.04	LJP5	72	1476	4189	3772
SK-BR-3	CP466722	0.12	LJP5	72	1476	3985	3772
SK-BR-3	CP466722	0.37	LJP5	72	1476	3773	3772
SK-BR-3	CP466722	1.11	LJP5	72	1476	3268	3772
SK-BR-3	CP466722	3.33	LJP5	72	1476	3146	3772
SK-BR-3	CP466722	10	LJP5	72	1476	1885	3772
SK-BR-3	CP724714	0.04	LJP5	72	1476	2221	3772
SK-BR-3	CP724714	0.12	LJP5	72	1476	2084	3772
SK-BR-3	CP724714	0.37	LJP5	72	1476	1797	3772
SK-BR-3	CP724714	1.11	LJP5	72	1476	1692	3772
SK-BR-3	CP724714	3.33	LJP5	72	1476	1595	3772
SK-BR-3	CP724714	10	LJP5	72	1476	1297	3772
SK-BR-3	Alvocidib	0.04	LJP6	72	1476	1630	3643
SK-BR-3	Alvocidib	0.12	LJP6	72	1476	1219	3643
SK-BR-3	Alvocidib	0.37	LJP6	72	1476	1225	3643
SK-BR-3	Alvocidib	1.11	LJP6	72	1476	981	3643
SK-BR-3	Alvocidib	3.33	LJP6	72	1476	1080	3643
SK-BR-3	Alvocidib	10	LJP6	72	1476	861	3643
SK-BR-3	GW843682X	0.04	LJP6	72	1476	3249	3643
SK-BR-3	GW843682X	0.12	LJP6	72	1476	2171	3643
SK-BR-3	GW843682X	0.37	LJP6	72	1476	1355	3643
SK-BR-3	GW843682X	1.11	LJP6	72	1476	1355	3643
SK-BR-3	GW843682X	3.33	LJP6	72	1476	1194	3643
SK-BR-3	GW843682X	10	LJP6	72	1476	2206	3643
SK-BR-3	HG-5-113-01	0.04	LJP5	72	1476	3278	3772
SK-BR-3	HG-5-113-01	0.12	LJP5	72	1476	2848	3772
SK-BR-3	HG-5-113-01	0.37	LJP5	72	1476	1830	3772
SK-BR-3	HG-5-113-01	1.11	LJP5	72	1476	1323	3772
SK-BR-3	HG-5-113-01	3.33	LJP5	72	1476	1177	3772
SK-BR-3	HG-5-113-01	10	LJP5	72	1476	1296	3772
SK-BR-3	HG-5-88-01	0.04	LJP6	72	1476	2681	3643
SK-BR-3	HG-5-88-01	0.12	LJP6	72	1476	2967	3643
SK-BR-3	HG-5-88-01	0.37	LJP6	72	1476	2878	3643
SK-BR-3	HG-5-88-01	1.11	LJP6	72	1476	2858	3643
SK-BR-3	HG-5-88-01	3.33	LJP6	72	1476	2638	3643
SK-BR-3	HG-5-88-01	10	LJP6	72	1476	1696	3643
SK-BR-3	HG-6-64-01	0.04	LJP6	72	1476	4118	3643
SK-BR-3	HG-6-64-01	0.12	LJP6	72	1476	3681	3643
SK-BR-3	HG-6-64-01	0.37	LJP6	72	1476	3252	3643
SK-BR-3	HG-6-64-01	1.11	LJP6	72	1476	2797	3643
SK-BR-3	HG-6-64-01	3.33	LJP6	72	1476	2021	3643
SK-BR-3	HG-6-64-01	10	LJP6	72	1476	809	3643
SK-BR-3	Neratinib	0.04	LJP5	72	1476	1348	3772
SK-BR-3	Neratinib	0.12	LJP5	72	1476	1374	3772
SK-BR-3	Neratinib	0.37	LJP5	72	1476	1340	3772
SK-BR-3	Neratinib	1.11	LJP5	72	1476	1446	3772
SK-BR-3	Neratinib	3.33	LJP5	72	1476	1349	3772
SK-BR-3	Neratinib	10	LJP5	72	1476	1080	3772
SK-BR-3	JW-7-24-1	0.04	LJP6	72	1476	2791	3643
SK-BR-3	JW-7-24-1	0.12	LJP6	72	1476	2887	3643
SK-BR-3	JW-7-24-1	0.37	LJP6	72	1476	2648	3643
SK-BR-3	JW-7-24-1	1.11	LJP6	72	1476	2476	3643
SK-BR-3	JW-7-24-1	3.33	LJP6	72	1476	2056	3643
SK-BR-3	JW-7-24-1	10	LJP6	72	1476	1074	3643
SK-BR-3	Dasatinib	0.04	LJP5	72	1476	3730	3772
SK-BR-3	Dasatinib	0.04	LJP6	72	1476	3729	3643
SK-BR-3	Dasatinib	0.12	LJP5	72	1476	3769	3772
SK-BR-3	Dasatinib	0.12	LJP6	72	1476	3361	3643
SK-BR-3	Dasatinib	0.37	LJP5	72	1476	3598	3772
SK-BR-3	Dasatinib	0.37	LJP6	72	1476	3633	3643
SK-BR-3	Dasatinib	1.11	LJP5	72	1476	2992	3772
SK-BR-3	Dasatinib	1.11	LJP6	72	1476	3228	3643
SK-BR-3	Dasatinib	3.33	LJP5	72	1476	2119	3772
SK-BR-3	Dasatinib	3.33	LJP6	72	1476	1963	3643
SK-BR-3	Dasatinib	10	LJP5	72	1476	1221	3772
SK-BR-3	Dasatinib	10	LJP6	72	1476	881	3643
SK-BR-3	Tozasertib	0.04	LJP5	72	1476	1200	3772
SK-BR-3	Tozasertib	0.12	LJP5	72	1476	1253	3772
SK-BR-3	Tozasertib	0.37	LJP5	72	1476	1236	3772
SK-BR-3	Tozasertib	1.11	LJP5	72	1476	1303	3772
SK-BR-3	Tozasertib	3.33	LJP5	72	1476	1292	3772
SK-BR-3	Tozasertib	10	LJP5	72	1476	1328	3772
SK-BR-3	Imatinib	0.04	LJP6	72	1476	3656	3643
SK-BR-3	Imatinib	0.12	LJP6	72	1476	3841	3643
SK-BR-3	Imatinib	0.37	LJP6	72	1476	3744	3643
SK-BR-3	Imatinib	1.11	LJP6	72	1476	3810	3643
SK-BR-3	Imatinib	3.33	LJP6	72	1476	4092	3643
SK-BR-3	Imatinib	10	LJP6	72	1476	3656	3643
SK-BR-3	NVP-TAE684	0.04	LJP6	72	1476	3906	3643
SK-BR-3	NVP-TAE684	0.12	LJP6	72	1476	2822	3643
SK-BR-3	NVP-TAE684	0.37	LJP6	72	1476	3310	3643
SK-BR-3	NVP-TAE684	1.11	LJP6	72	1476	2530	3643
SK-BR-3	NVP-TAE684	3.33	LJP6	72	1476	1545	3643
SK-BR-3	NVP-TAE684	10	LJP6	72	1476	965	3643
SK-BR-3	CGP60474	0.04	LJP5	72	1476	4222	3772
SK-BR-3	CGP60474	0.04	LJP6	72	1476	922	3643
SK-BR-3	CGP60474	0.12	LJP5	72	1476	2041	3772
SK-BR-3	CGP60474	0.12	LJP6	72	1476	918	3643
SK-BR-3	CGP60474	0.37	LJP5	72	1476	1380	3772
SK-BR-3	CGP60474	0.37	LJP6	72	1476	999	3643
SK-BR-3	CGP60474	1.11	LJP5	72	1476	1172	3772
SK-BR-3	CGP60474	1.11	LJP6	72	1476	992	3643
SK-BR-3	CGP60474	3.33	LJP5	72	1476	1041	3772
SK-BR-3	CGP60474	3.33	LJP6	72	1476	852	3643
SK-BR-3	CGP60474	10	LJP5	72	1476	846	3772
SK-BR-3	CGP60474	10	LJP6	72	1476	732	3643
SK-BR-3	PD173074	0.04	LJP6	72	1476	4309	3643
SK-BR-3	PD173074	0.12	LJP6	72	1476	4293	3643
SK-BR-3	PD173074	0.37	LJP6	72	1476	4062	3643
SK-BR-3	PD173074	1.11	LJP6	72	1476	4269	3643
SK-BR-3	PD173074	3.33	LJP6	72	1476	4220	3643
SK-BR-3	PD173074	10	LJP6	72	1476	1980	3643
SK-BR-3	Crizotinib	0.04	LJP5	72	1476	2870	3772
SK-BR-3	Crizotinib	0.12	LJP5	72	1476	3203	3772
SK-BR-3	Crizotinib	0.37	LJP5	72	1476	2825	3772
SK-BR-3	Crizotinib	1.11	LJP5	72	1476	2462	3772
SK-BR-3	Crizotinib	3.33	LJP5	72	1476	1842	3772
SK-BR-3	Crizotinib	10	LJP5	72	1476	1094	3772
SK-BR-3	BMS345541	0.04	LJP6	72	1476	3872	3643
SK-BR-3	BMS345541	0.12	LJP6	72	1476	3870	3643
SK-BR-3	BMS345541	0.37	LJP6	72	1476	3784	3643
SK-BR-3	BMS345541	1.11	LJP6	72	1476	2615	3643
SK-BR-3	BMS345541	3.33	LJP6	72	1476	1820	3643
SK-BR-3	BMS345541	10	LJP6	72	1476	1195	3643
SK-BR-3	KIN001-043	0.04	LJP6	72	1476	3706	3643
SK-BR-3	KIN001-043	0.12	LJP6	72	1476	3490	3643
SK-BR-3	KIN001-043	0.37	LJP6	72	1476	3120	3643
SK-BR-3	KIN001-043	1.11	LJP6	72	1476	3008	3643
SK-BR-3	KIN001-043	3.33	LJP6	72	1476	3028	3643
SK-BR-3	KIN001-043	10	LJP6	72	1476	1722	3643
SK-BR-3	Saracatinib	0.04	LJP6	72	1476	4233	3643
SK-BR-3	Saracatinib	0.12	LJP6	72	1476	4158	3643
SK-BR-3	Saracatinib	0.37	LJP6	72	1476	3815	3643
SK-BR-3	Saracatinib	1.11	LJP6	72	1476	3385	3643
SK-BR-3	Saracatinib	3.33	LJP6	72	1476	3032	3643
SK-BR-3	Saracatinib	10	LJP6	72	1476	1968	3643
SK-BR-3	Sigma A6730	0.04	LJP5	72	1476	2787	3772
SK-BR-3	Sigma A6730	0.12	LJP5	72	1476	3064	3772
SK-BR-3	Sigma A6730	0.37	LJP5	72	1476	3176	3772
SK-BR-3	Sigma A6730	1.11	LJP5	72	1476	2618	3772
SK-BR-3	Sigma A6730	3.33	LJP5	72	1476	2723	3772
SK-BR-3	Sigma A6730	10	LJP5	72	1476	2085	3772
SK-BR-3	WH-4-025	0.04	LJP5	72	1476	3842	3772
SK-BR-3	WH-4-025	0.12	LJP5	72	1476	3473	3772
SK-BR-3	WH-4-025	0.37	LJP5	72	1476	3321	3772
SK-BR-3	WH-4-025	1.11	LJP5	72	1476	3096	3772
SK-BR-3	WH-4-025	3.33	LJP5	72	1476	2686	3772
SK-BR-3	WH-4-025	10	LJP5	72	1476	1188	3772
SK-BR-3	R406	0.04	LJP6	72	1476	3838	3643
SK-BR-3	R406	0.12	LJP6	72	1476	3694	3643
SK-BR-3	R406	0.37	LJP6	72	1476	3826	3643
SK-BR-3	R406	1.11	LJP6	72	1476	4206	3643
SK-BR-3	R406	3.33	LJP6	72	1476	4165	3643
SK-BR-3	R406	10	LJP6	72	1476	2765	3643
SK-BR-3	BI-2536	0.04	LJP6	72	1476	1485	3643
SK-BR-3	BI-2536	0.12	LJP6	72	1476	1434	3643
SK-BR-3	BI-2536	0.37	LJP6	72	1476	1596	3643
SK-BR-3	BI-2536	1.11	LJP6	72	1476	1546	3643
SK-BR-3	BI-2536	3.33	LJP6	72	1476	1426	3643
SK-BR-3	BI-2536	10	LJP6	72	1476	1415	3643
SK-BR-3	A443654	0.04	LJP6	72	1476	1173	3643
SK-BR-3	A443654	0.12	LJP6	72	1476	1235	3643
SK-BR-3	A443654	0.37	LJP6	72	1476	1118	3643
SK-BR-3	A443654	1.11	LJP6	72	1476	1195	3643
SK-BR-3	A443654	3.33	LJP6	72	1476	1070	3643
